Name	Control_P0_1	Heat_P0_1
mtm-5	0.039625246	0.075758362
mdt-8	2.770274629	5.677749296
tyr-2	130.1101643	52.51750354
T23G4.127	0	0.23819521
srx-2	0	0.02622983
srw-10	0.036682257	0.070131746
Y116A8B.4	4.237984	3.411570112
W09D10.5	5.389210984	3.079199899
cgp-1	34.66541161	67.74315851
F52B5.9	0	0.122975202
K10G6.9	0.669155368	0.568595019
F25H2.16	0.935811267	0.993972495
clec-123	20.49302762	11.29432005
M05D6.9	0.709190305	0.387394408
pqn-44	11.01921162	86.37981639
let-70	969.8668582	1099.151799
grl-5	208.2203594	255.8227339
Y42G9A.3	2.654714601	2.544293484
math-4	0.847818318	0.363570688
nit-1	4.157801984	3.628974089
ZK666.1	0	0.063863933
dct-9	9.620320658	12.02238543
ZC84.6	0.129764714	0.206744502
T28H10.1	0.265946364	0.462231964
patr-1	14.26862832	9.880531543
fbxa-222	0	0.023315404
W09C3.8	0.486010608	0.197100829
abu-8	65.2856584	26.95344368
Y110A2AL.6	0.04294786	0
R03C1.1	60.03354927	20.1191522
F40A3.1	10.53830246	10.0857202
K09F6.13	0.897315214	2.152848315
ZK673.1	21.6203157	14.77145791
cwp-5	0.120137933	0.089323204
T22D1.3	124.7268855	65.84238914
rig-6	2.469841872	2.875063731
cyh-1	3.176980893	3.308266812
lips-11	0.191407764	0.731893934
Y57G11C.31	4.729248681	1.784405602
tag-241	0.1283879	0.210395239
ifb-1	65.99758298	56.3299895
K07B1.4	4.529567643	5.058023513
srt-7	0.117196703	0.149376657
gly-4	28.76929293	22.46938374
paqr-2	8.447224212	6.28434271
Y37E3.21	0.298472179	0
fbxa-85	0.089800071	0.02861436
F26H11.8	0	0.101301411
sre-22	0.019207237	0.048962349
F56B3.6	51.42318245	37.86263188
srsx-18	0.044466916	0
bgnt-1.4	0.120184336	0.153184637
srh-207	0.020337075	0.07776373
acp-2	1.910392221	1.917791756
Y41E3.8	74.96527716	50.78510557
wrt-2	14.20913432	24.54143576
F22B8.7	59.38425877	45.8287585
nlp-40	296.9721365	285.0040722
bbs-8	0.422786528	0.121681577
T22E5.7	0.093440614	0
T21E8.7	0.031430025	0.080120207
lin-37	14.65595725	20.97930207
his-72	384.3341655	542.3787269
C45E1.5	0.797839093	0.169485054
sre-37	0.190484999	0.048557701
bath-2	4.579509198	5.634683422
Y43F8C.6	1.543196993	1.097339407
nuc-1	13.62692196	11.20404386
unc-116	10.83796618	15.05592226
F11D5.5	0.126376601	0.069033077
rmd-3	113.0201443	79.5139879
lex-1	2.019214766	2.662398828
H04D03.2	6.293275266	9.362088976
lsd-1	0.271712139	0.286608871
cul-6	0.077222211	0.209155124
F59B2.15	8.009418006	3.598732639
C24D10.6	58.60341552	59.3532473
ZK666.14	2.070475085	1.692935451
21ur-10697	1.975601564	10.07225462
nlp-17	27.57610516	29.06265134
R01E6.7	0.643773613	0.577418045
Y47D7A.13	2736.543765	1455.650631
dpy-8	77.58706318	80.09721461
clec-82	1.126710267	0.845912009
Y95D11A.1	28.46909977	25.52795566
Y67D2.7	17.82019129	17.98134045
srh-217	0	0.079637555
F26F2.10	37.33886955	39.2036462
gst-25	0.132336947	0.337348241
F01E11.18	1.164565132	2.133727622
C13A10.1	2.731341039	0.659617506
twk-2	0.272804187	0.293168061
Y77E11A.14	61.46720339	24.07401383
C05D2.8	8.258662274	9.143460645
scl-6	8.231673182	5.623675494
T26E3.4	17.12871148	23.11185395
W08A12.3	8.563120685	3.035017119
del-9	0.274199872	0.212732964
col-85	0.419736434	1.464177588
gln-2	59.45057532	41.88675722
C27D8.4	2.733206883	4.809575858
R11G1.2	2.207479681	2.565351234
C27B7.6	1.39811803	1.297771268
K06H7.8	7.930873136	7.46711095
C09B7.2	6.095563367	9.03405525
mrps-34	30.31556286	32.02009327
tsp-13	5.54027395	5.364570393
C46C2.3	0.672897848	0.502767743
cox-17	60.93496073	34.28894491
ZK757.2	0.914134283	0.896259945
F59E11.5	4.544811109	6.578884617
his-3	13.23498704	8.193543061
nth-1	1.125186148	1.61800474
Y18H1A.2	6.558706662	8.359601027
C55A1.6	0.395120313	0.083935455
F59C12.3	0.425514183	0.660991709
T02E1.7	19.77064972	13.18719262
srab-1	0.020218145	0
phb-2	190.9603078	143.3418405
nep-19	0.32528386	0.213223132
Y73B6BL.37	0	0.023315404
K04F10.7	5.315308969	4.886242566
snrp-200	6.43129195	7.572964968
tir-1	0.758577485	1.587573766
F14B6.4	0.231774485	0.049235881
ndx-4	34.17506446	35.63331804
B0336.13	56.00830433	66.41392887
C49H3.3	67.51169344	81.6424911
rab-3	4.234053572	2.989507289
C23H5.11	0.127067788	0.526363995
F49E2.5	6.863821745	7.031500516
F56D5.9	0.054926257	0.031114644
copz-1	133.3210688	174.8352845
Y43F8C.t3	0.288108561	0
Y40H7A.11	1.216970563	0.493540476
acl-4	11.68854941	9.247034273
F02E8.4	0.718652816	0.878846654
B0524.4	0.10734187	0.057006616
Y39B6A.34	208.6079283	188.7553768
Y44E3A.1	5.197555792	8.340029619
sfxn-1.5	62.25272497	30.07342791
aex-3	0.21092081	0.081275878
K09D9.1	0.802377427	4.27125473
gpn-1	0.216081421	0.097204663
erd-2.2	244.2406671	196.155982
F11H8.8	0	0.539585069
nxf-2	10.13347354	9.703228045
T01D1.8	2.132541875	1.976797635
Y41E3.22	10.66407464	12.94054191
B0511.19	11.1927067	17.68985006
pqn-57	0	0.023253886
cdd-1	19.96103089	62.13599211
C54F6.18	0.139688999	0.089022452
sma-6	0.662152172	0.677940214
sas-4	0.487184811	0.740790049
T21E8.4	0	0.059953897
F46B3.9	0	0.044066114
F59F5.5	0.355506708	0.226560997
Y47G6A.33	140.923331	136.6439498
set-5	0.2214471	0.392698718
ZK1067.4	0.242393919	0.097563352
C50F2.4	17.24933838	10.28209325
srz-32	0	0.026308128
snpc-1.2	20.10816883	16.69769788
tsen-54	12.94430608	7.475501472
ftn-2	718.67417	631.8719964
Y69A2AR.1	37.65608599	32.23186375
W04D2.4	1.438237938	2.143375782
cyp-43A1	0.944689932	3.060379071
B0238.12	3.602219618	4.432998289
C18C4.7	0.577051978	0.697192066
irld-1	47.30431109	33.58552468
Y44A6C.2	0	0.049651959
nspe-3	0	0.362187238
taf-10	27.71002343	25.69975227
K08E3.2	0.074887424	0.031816689
pho-11	168.9401796	102.2461571
adr-2	3.722176736	5.152892356
arl-1	20.89662538	16.84737616
cyn-2	103.5991756	77.63787011
F40F9.15	0	0.089022452
decr-1.3	10.14885642	7.448594744
obr-1	10.18498147	9.749064273
T06E6.10	29.26261036	24.3244949
K10D6.2	25.4712366	22.29097819
col-77	4627.027274	3564.991962
C28G1.5	9.246010279	10.48019749
elt-3	17.15181358	14.53609473
vig-1	4013.294497	2514.031058
ZC373.5	0.864325684	1.235186527
T09A12.1	0.894831296	1.062770983
Y55B1AR.3	0.114860556	0.08783943
K08E5.6	0.055762947	0.071074377
B0491.1	3.457302736	4.7650439
C05G5.1	1.588694912	1.484941258
gem-4	0.110456956	0.633538379
Y37E11AM.2	7.155303765	7.739459885
Y41D4A.7	5.808268597	4.662996057
mig-32	2.525740894	3.517340324
Y5H2A.4	1.152434245	0.391698791
Y106G6G.2	0.054281323	0.085151911
K02E10.1	4.704457605	2.897497903
odr-7	0.015097392	0.019242845
cerk-1	4.437919513	4.35853927
K03H6.2	13.11906228	13.38657083
irg-7	25.5039764	22.55522385
Y18H1A.18	1.382921095	0.377709548
eef-2	2611.206467	2321.529826
B0303.4	1.972399616	4.099505576
F45E6.1	0.045490825	0.028990864
ugt-40	0.03936208	0.150510446
T23G7.2	3.51114022	2.362922291
F14F7.4	2.931988186	3.737055599
C01G5.5	4.633746029	3.85578497
C14B9.11	13.55262673	16.7451233
nas-23	0.33416309	0.344010555
F10G8.10	0	0.181093619
gpc-1	2.963402346	1.538816677
E04F6.8	73.058971	50.55647181
tag-191	5.858484176	5.155862323
ZK856.4	0.167626799	0.106826943
B0238.9	7.850196911	7.192186039
nep-6	0.903559175	0.921327279
cec-4	2.959757324	5.853801114
phf-30	2.912961455	4.050332175
dmd-8	0.878341776	0.762224674
T28A11.18	0	0.087693759
C53B4.4	1.278154345	1.916208288
F54B8.4	3.423072016	4.45024121
Y59E9AL.36	1.417742849	2.61543482
nmur-3	0.681945035	0.909621618
F16H11.1	0.39944932	0.298455752
hrpu-1	8.040450926	6.718847828
F14H12.9	0.07202714	0.091804404
cec-8	0.203370749	0.22033057
F38E11.6	0.132336947	0.063252795
M03B6.1	2.701733264	1.634239987
B0554.7	0.883890979	0.528089248
H23N18.6	1.714364993	1.966586903
F28G4.2	0.258145271	0.258521202
taf-9	50.54426283	78.7442297
mrps-14	129.8908638	75.83778209
dod-22	3.779411687	4.35187088
C54G4.3	7.643880269	8.985356046
ell-1	8.537718126	7.750997515
W01G7.6	0	0.352528912
Y71G12B.26	8.894227935	4.448465234
paa-1	142.059458	140.3852442
F21C3.7	3.786569664	2.88528127
C32H11.5	20.77927593	10.25949525
F44G4.5	16.05725049	10.67379204
F55F8.3	0.713471915	1.015794065
K04A8.1	2.145912043	4.044264038
ncx-2	21.42282841	18.79120456
Y62E10A.6	1.054514996	1.267260793
Y39G8B.2	4.860560906	4.769508803
B0478.3	2.047087147	1.275598035
ser-4	2.279029158	1.284438299
lron-10	48.95393556	36.84677187
Y47D7A.11	0.053189273	0
col-14	1627.506436	1997.817991
F52H3.11	1.595678186	2.711760858
ztf-25	1.721595648	1.762644558
F41H10.5	8.531329774	9.700885515
C40H1.8	7.257311867	7.759747178
scrm-4	6.040345011	5.335207665
D1054.19	0.17805851	0
ndx-9	20.64831082	14.8753567
C15B12.4	0.227954027	0.338970107
upb-1	54.55053441	79.00100221
cpna-1	12.03046124	13.3007513
F55F3.4	0.090288646	0
C13C4.7	0.828312114	1.560674869
Y54G2A.49	2.809058473	3.718078364
K12H6.5	0.03509952	0
gld-2	1.748374663	2.131132636
Y48G8AL.16	90.25379775	23.65654538
puf-7	6.117860809	3.246022385
acer-1	192.0707465	179.7748072
T16G12.9	0.189268398	0.168866495
Y25C1A.6	0.254748623	0.046385383
linc-24	4.826926513	4.321868867
F57F5.1	975.0772343	701.2270757
C23F12.4	5.02880398	4.194528493
K11H12.8	262.755008	670.9065848
C52G5.4	0.138292109	0
M03F8.1	8.918838943	5.2623881
T04C12.1	0.06846144	0.087259632
F20G2.6	0.496433213	0.451960143
F15D3.9	1.180542398	0.537391633
K02C4.3	0.467466285	0.604098839
hpo-13	6.133210825	2.93147709
T20F5.4	3.664326852	6.966140168
apc-11	8.948312965	10.49810362
W09C2.7	5.937541656	6.514121191
T24D5.1	0.022670838	0
ttr-46	206.9003615	116.3835032
ubxn-5	11.69556126	12.99320845
npp-13	25.97046987	19.67958794
fbxa-184	0.069610122	0.207022012
F10E9.2	7.781942745	5.404624428
trpp-12	1.978194217	1.503568192
cogc-4	26.43039481	20.33694788
Y66D12A.6	12.11317747	12.80168858
ins-20	0.129244962	0.247099704
R74.11	0.144054281	0.183608808
C36E8.1	6.766812379	7.212041854
oac-46	5.423420245	6.652225768
rbm-22	48.93641384	51.85806199
clec-76	0.323662384	0.318776143
hgap-1	12.33590465	9.538014434
C47E8.11	13.21652438	13.38717386
tsp-6	0.203370749	0.222182087
hlh-17	0.474531748	0.17280829
W03G11.2	1.449520694	0.274633005
csn-6	9.205169117	10.0507661
C34B2.11	1.803810123	2.969672896
egg-6	9.861578699	6.147268702
E03H12.5	14.38631186	13.03187445
F43H9.4	2.227523911	0.591491462
ttbk-5	3.623696986	2.757077717
skpt-1	16.25644567	16.61383282
W02B3.4	0.641561333	0.113572459
F14H8.2	0.044182783	0.056314523
T05D4.5	0.501058368	0.675133009
M04C9.3	18.5584873	8.956062704
rgs-9	3.252208506	3.211598135
K12H6.2	3.494746448	2.258984902
rpoa-12	40.45044202	28.64297406
cdc-14	2.507494292	3.713933349
btb-20	11.0725576	10.71641043
F38B6.6	0.070046655	0.063771511
C29F7.2	16.18885293	27.41984618
C01A2.9	1.213088679	1.70079738
cnc-11	0.531892729	16.27056515
R155.5	1.481701173	0.251806365
linc-135	0.018772685	0
reps-1	1.615090329	1.393818689
mrps-18A	27.39536625	22.55993442
irk-1	0.355245786	0.129368408
xbx-4	3.457302736	1.101652849
R12B2.2	0.514917429	0.500041009
D2023.6	1.981378176	2.14747144
lmtr-5	18.15083937	15.51494428
B0212.3	0.092468721	0.039286283
qua-1	1.666597217	4.941430897
tin-13	445.8968979	286.6318788
mrpr-1	0.669155368	3.98016513
F40F8.11	11.06336876	15.70956962
sup-36	32.49864572	48.2135129
C25G4.17	0.074350596	0.189531673
ama-1	10.1242931	9.491893148
ocr-3	0.092870159	0.032282867
W04E12.7	2.945683946	4.347329627
H06I04.6	18.29349506	18.99548989
F25H5.8	381.9496356	203.2636938
plx-2	0.207399032	0.264346807
nhr-17	0.609599979	11.12197637
Y38H8A.12	0	1.068269429
F01G10.9	0.871974584	1.403876196
C06H5.13	0	0.131540639
M03F8.3	6.019411014	5.901711689
B0513.90	0.138292109	0
sago-2	1.640171886	0.797835676
F42G2.7	0.073821411	0.376365386
R05H5.4	8.114247868	14.01620974
K09F5.1	0.03820224	0
F13A7.1	38.89212111	28.50728661
sri-5	0.357652007	0.321780954
fbxa-206	3.287271454	3.708295927
erfa-3	121.629831	79.96163592
pals-18	3.551470515	1.371707827
dnpp-1	132.7801945	256.1894074
Y34F4.3	2.040375385	0.361197655
T11B7.2	22.26383745	13.67569053
Y74C10AL.2	107.7890714	74.01991544
nol-58	196.5703314	129.8686169
fahd-1	20.55085068	13.77322259
tsr-1	5.997106556	3.465754679
nhr-91	4.39860399	2.848038916
wdr-20	7.827506106	6.94601457
ubc-25	11.63720973	13.40155012
W03B1.9	0.359908487	0.194613752
F17H10.1	20.67562504	15.87075425
inx-20	0.455746498	0.168644235
T02C12.5	1.676267993	1.068269429
nhr-58	8.827529322	6.307941184
R05F9.6	40.75850045	126.3590009
gei-18	0.158695863	0.346749749
T21B4.15	0.600027748	0.473437588
nhr-93	0.593194057	0.252024568
M60.15	0	0.22033057
dhs-20	1.007959981	1.336115408
pqn-39	1.271759862	0.636377122
glna-1	2.107254817	0.945424956
gst-31	0.524330273	1.378371337
R10E9.3	5.248435479	4.141152876
B0416.3	1.867926597	1.29483368
Y37D8A.4	18.37829349	18.47684427
efhd-1	5.12790238	17.28937269
eaf-1	6.887166562	11.01652849
gly-11	1.259209303	2.044217171
C34C12.12	0.542321998	0
21ur-7234	0	2.518063654
T10D4.1	0	0.046630808
swp-1	3.130294319	2.653511843
tns-1	8.048147354	5.562443891
ZK822.1	0.060521711	0.115709708
cosa-1	5.324820835	5.712726129
exos-8	27.73303994	22.79391074
irld-7	0.12421447	0.501350997
Y6E2A.10	4.57343984	5.968009132
F55A11.1	34.46209786	32.56650774
F44G4.1	5.423924293	7.920454766
T28D6.3	33.48726287	13.54759867
F46C5.2	25.00157841	10.33274396
BE10.4	1.144802231	0.525291424
EEED8.3	15.8149438	15.09546878
eyg-1	0.197560156	0.139892425
21ur-15410	0.987800782	0
magi-1	1.831901706	1.588899088
T27E4.1	0.669155368	0.341157011
E02H4.2	0.022523145	0.057415132
ppw-2	19.61735917	14.69171463
fbxa-21	0.21778285	0.173488638
srh-183	0.020827125	0
T12G3.2	1.635658332	1.071615151
linc-89	0.16883193	0.200843927
C17H11.6	6.486665721	5.28219216
W02D7.9	0.69727114	0.222182087
lbp-9	990.7664446	1339.529194
vps-45	7.022857613	2.250734978
C40H1.2	3.176086724	0.632527951
mep-1	4.144000065	4.958070225
hex-4	1.925408435	2.09582737
K07F5.16	3.951203127	4.327921905
chp-1	14.12984597	27.53447865
mfn-1	21.8042032	18.07696176
Y50E8A.1	6.119823235	12.96658065
nspc-10	65.48538124	75.8628393
C06C3.12	0.116538294	0.19804995
B0524.3	0.01257201	0.080120207
clec-167	0.268665652	0.054068851
T25B9.9	112.6153992	58.22178518
Y38A10A.2	0.530119753	0.616925595
rpb-11	94.89312226	91.14162103
ttr-35	25.29040632	34.76997484
oac-52	0	0.025657126
bli-2	191.8581397	252.1372648
Y69E1A.1	115.2148813	70.34206919
scrm-8	18.01918711	18.79375985
bus-1	0.01068718	0.136216736
flp-34	9.813420844	12.40630593
set-29	8.927065275	6.226256895
H03G16.6	0	0.207369948
Y17G7B.22	0.041158366	0.052459659
gly-18	0.015679377	0.019984632
M88.3	8.764992853	11.69303643
W04A4.6	2.825322666	2.084848402
F49H12.3	1.740410901	1.498847413
F12F6.1	3.214400905	4.293092131
ZC302.3	0.33966483	0.402006654
col-107	1779.866327	1823.978613
lec-5	174.774885	167.8429318
acr-6	0.012526459	0.031931967
pash-1	1.684501137	2.406754357
nlp-56	9.80724845	11.51527104
mlc-2	2796.371588	2441.46887
atl-1	0.12911794	0.212210278
sma-2	1.30370843	1.114799064
21ur-8696	2.963402346	0
F26A10.2	0.85736654	0.837327125
Y46G5A.40	0	0.186194848
rbc-1	0.313606582	0.907386544
meg-1	2.822287948	2.490392625
W04G3.12	0.109755642	0
ugt-18	0.012948699	0.016504163
irld-14	11.22206462	10.83592966
F16H6.3	0.026800796	0
K07C10.3	5.023893039	3.098398637
Y59E1B.1	0	0.023963446
msrp-1	154.473712	106.6672531
C37C3.17	0.042420892	0
sfxn-1.4	11.34338171	12.05444935
T03E6.9	0	0.155986244
W04C9.2	286.3183723	303.2433161
C34D4.3	78.17020085	56.16562319
mpst-2	0.021275709	0
F32E10.8	0.409754398	0.783397581
F22B7.9	1.360250257	8.921582085
aex-6	13.15695764	10.32289521
tufm-2	4.604498644	4.626941964
Y46G5A.8	0.498992148	0.772292719
ceh-57	0.040201195	0.025619834
vab-8	0.612802337	0.524596595
rpl-3	6138.253712	6492.112636
R07E4.3	79.93587865	81.25597714
mnm-2	0.414876328	0.740310714
C17F4.12	1.037190821	2.937740929
mog-4	4.818342168	6.576449157
Y71F9AL.6	0.101685375	0.324015544
C16C8.17	0.061011225	0.025921243
F26G1.11	1.152434245	0.604829015
hint-3	26.82769191	33.02622886
Y42H9AR.1	34.19115566	19.64288314
evl-20	10.87648753	12.29087286
col-3	28.16549296	32.37390504
ceh-62	2.032249637	1.926905341
fbxb-72	0	0.025398337
Y53G8AM.2	0.093440614	0
srh-25	0	0.025252787
D1022.4	11.78883556	14.73686433
snpc-4	2.176956899	2.473722085
W05B5.1	100.2550661	63.50654324
glb-26	6.388494187	9.723283837
F18G5.5	0	0.090857967
F09C6.1	0.030460817	0.3882477
ZK643.6	0.028222879	0
C07A12.19	2.450057057	2.290050016
fkb-6	165.0541936	311.8085581
cbl-1	4.091264432	3.720720921
ZK896.5	0.755616681	1.998875272
C09E8.1	12.0037551	8.359971331
ZK105.1	17.45290793	20.26569946
Y113G7A.16	0.591380731	0.347890373
B0001.7	8.427990822	6.867662286
ZK105.6	0.10057608	0.192288497
cpr-5	668.4118624	694.2520456
clec-27	0.056988507	0.145272903
F10C1.3	100.4120969	77.0199035
T19D7.5	1.112139342	0.369785572
ogdh-1	93.16613694	70.83908237
Y39B6A.42	217.9405367	230.6403775
T03F6.9	0.945161899	0.634044805
Y57G11C.41	0.265946364	0.096848602
bath-5	9.761795962	8.640414498
F59A1.11	0.220913913	0
daf-4	2.63142317	1.858472021
R09H10.7	3.275339435	6.865036698
F35C8.8	0.135138869	0.172245397
cdk-8	0.727853208	1.870378351
C16D9.6	0.202774354	0.129226141
C52B11.4	0	0.106183407
B0281.4	3.036819971	1.786464079
F53G2.2	0.470627598	0.138427583
gst-44	0.379625399	0.34561658
F35H12.6	0.669155368	0.852892528
osm-12	0.019154032	0.01220668
T13C2.3	2.770538016	1.137190037
atf-8	1.200055495	8.88605934
srj-11	0.101985331	0.025997707
epn-1	35.17750247	40.15747782
ZK686.3	175.5518359	108.1212543
nhr-115	0.947294506	0.394254142
F27D9.12	0.597558498	0.326415659
K02E2.1	0.416324413	0.945921818
D2005.6	0.962173875	0.831436112
seb-2	1.253444418	0.684692607
nhr-237	0.102287063	0.495417849
apa-2	4.241356273	3.3692018
wht-5	3.308281067	3.697501515
cey-1	427.0513275	322.0832328
C35A5.6	3.745902113	2.432269321
Y61A9LA.7	10.76330097	12.22211085
F07F6.7	12.55546783	8.879487621
F28H7.3	197.101415	96.55707136
E02H9.4	1.74317785	1.333092523
F13H6.5	0.514035419	0.317022402
F39H12.1	0.336906531	0.327173004
Y39B6A.5	59.58085049	83.72561649
coq-4	4.500454424	5.470276213
fbxa-125	0.794782238	2.988391635
pha-2	0.064321911	0.081983468
phf-34	0.307937896	0.535215959
C33F10.8	2.205520711	2.659162048
fbxa-48	0.041529162	0.158796807
F35H10.3	0.471450373	2.403606215
kreg-1	7.655456059	347.5977035
C28F5.1	1.501457188	2.417341108
F11C1.1	10.9980339	4.718890942
D1081.10	0.148170117	0.188854774
trf-1	0.119474825	0.076140154
F15E6.9	0.127719752	0.162789133
let-2	48.75327341	51.21652751
R13H9.6	0.145188566	0.300713638
Y37E3.25	5.185954105	3.965950255
ZK250.13	0.088365565	0.042235892
B0261.5	0.807288964	1.163166459
Y67D8C.22	8.816121978	4.927392741
CD4.11	0.069563435	0.035465685
nhr-260	0.190628221	0.110441388
phat-4	359.1151726	254.910966
R12E2.13	78.63275982	90.51648139
C16E9.27	0.66304436	0.120729079
rla-1	11446.51198	13808.58894
swan-2	2.150889803	2.2079055
F18A11.5	4.243053358	6.169255952
F11C7.7	4.08863628	1.226187518
tct-1	3292.681937	3289.462769
C05D12.5	0.028931404	0
ceh-10	0.120254008	0.051091147
col-178	684.7894138	470.2350877
srh-112	0	0.026151996
21ur-9207	7.902406255	17.62644558
tag-77	0.996722393	1.719342596
skr-16	1.975601564	3.72867118
Y39E4B.5	10.41290389	7.506915063
F19B10.14	1.643074568	5.933654947
Y43B11AR.7	115.3215557	12.09950925
F46F2.4	0.056832374	0
cld-9	1.6202981	1.861230271
T05H4.7	1.647620835	1.480346015
F58E6.13	64.53875935	103.3499749
B0041.8	23.71709677	27.84978401
ZK1320.5	0.0833085	0.021236681
F59C6.14	14.99870024	5.030803706
C46H3.1	0.128048249	0.77523719
C40C9.4	0.068012513	0.520124624
C33G8.13	0.022745413	0
atg-18	18.75843465	18.54267171
T23F6.5	0.276124012	0.27862102
F56A11.5	50.99016083	39.1441094
eif-2beta	227.4106302	206.9176171
C48B4.13	0.960361871	1.66471986
snf-10	0.21544023	0.209215971
mrps-10	67.95691876	59.27874691
cbs-1	4.353010092	2.863619466
F35C12.3	6.30336963	2.074272325
H41C03.2	0.251792356	0.049373797
C04F12.17	0.083983062	0
trul-1	0.979059182	1.364879635
rps-13	9972.271308	10875.40096
skr-7	1.205623518	1.401076443
lgc-48	0.018840887	0
pde-6	61.42131049	11.91551344
F31C3.6	3.347008416	1.881596031
ZK930.4	39.57231958	36.90795647
ule-3	191.3475728	94.36799872
Y41C4A.9	8.649238334	7.730629678
ora-1	37.08446426	39.95050519
clec-97	4.227582621	1.506924104
Y71G12B.22	6.814029393	5.319981756
Y61A9LA.10	2.462018615	2.662327717
M03B6.5	0.904714735	0.988398817
jbts-14	0.017286514	0.022033057
exoc-7	2.903915135	4.078385189
col-68	19.04659508	11.80437719
F25B5.6	16.98587866	11.39100337
cyp-33D1	0.014025569	0
bath-47	1.046482016	0.211916248
F54C1.8	3.50554417	2.664462703
Y49F6B.8	10.37190821	11.89785076
nphp-2	0.209046212	0.020495867
