Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3
W09D10.5	5.389210984	4.854545809	3.985870622	3.079199899	4.972447384	2.666452813
cgp-1	34.66541161	36.47067523	26.95930349	67.74315851	70.55490678	73.75912723
F52B5.9	0	0	0	0.122975202	0	0
K10G6.9	0.669155368	0.998873135	0.893531434	0.568595019	1.642064678	0.896128846
F25H2.16	0.935811267	0.931280216	0.104133363	0.993972495	0.706591163	0.358066521
clec-123	20.49302762	17.83863591	11.44975397	11.29432005	11.60505814	6.346971293
M05D6.9	0.709190305	0.957812416	0.760974573	0.387394408	0.573727867	0.116295109
srw-69	0	0	0	0	0.020501009	0.020777857
pqn-44	11.01921162	14.75597058	8.774180402	86.37981639	132.0651187	156.7268594
let-70	969.8668582	1052.858779	1025.972313	1099.151799	1131.106041	1133.402313
grl-5	208.2203594	122.9884519	81.00947352	255.8227339	317.2242623	97.07734245
Y42G9A.3	2.654714601	3.133369895	3.572352855	2.544293484	2.237538682	3.047295285
math-4	0.847818318	0.820057802	0.571341337	0.363570688	0.215378055	0.31833454
nit-1	4.157801984	4.474980662	9.6254165	3.628974089	4.683475574	3.553556684
ZK666.1	0	0	0.133813886	0.063863933	0.056749169	0.402608612
dct-9	9.620320658	9.349356037	7.000138921	12.02238543	11.87476371	7.03127183
ZC84.6	0.129764714	0.124524399	0.061884438	0.206744502	0.278192644	0.159593992
T28H10.1	0.265946364	0.216538931	0.613391625	0.462231964	0.492884395	0.69380605
patr-1	14.26862832	16.08896377	15.55466091	9.880531543	9.333809441	15.10340899
fbxa-222	0	0	0	0.023315404	0	0
W09C3.8	0.486010608	0.527626278	0.398235256	0.197100829	0.325265208	0.304299343
abu-8	65.2856584	99.46775695	29.24178449	26.95344368	34.52130867	31.4994169
Y110A2AL.6	0.04294786	0	0.028674404	0	0.145926436	0.049299014
R03C1.1	60.03354927	79.62704086	23.38204322	20.1191522	26.16862227	24.81225404
F40A3.1	10.53830246	13.98303688	14.71380282	10.0857202	11.30734788	9.677370028
K09F6.13	0.897315214	1.050553594	1.691570958	2.152848315	1.853228603	3.574742986
ZK673.1	21.6203157	26.60379012	53.61083727	14.77145791	13.45674672	14.97995664
T04A11.1	0	0	0.516139275	0	0	0
cwp-5	0.120137933	0.059778122	0.100263542	0.089323204	0.011338878	0.068951999
T22D1.3	124.7268855	107.4064041	92.47691249	65.84238914	65.41541001	69.71181021
rig-6	2.469841872	2.209253475	1.649005189	2.875063731	3.638117781	2.703981347
cyh-1	3.176980893	2.913629946	1.788404506	3.308266812	3.551168749	4.790887035
lips-11	0.191407764	0.45239237	0.207666187	0.731893934	0.569062606	0.521818972
Y57G11C.31	4.729248681	4.859264317	4.080827922	1.784405602	1.701634355	1.019089735
tag-241	0.1283879	0.139934482	0.187765373	0.210395239	0.311593583	0.259658908
ifb-1	65.99758298	69.49777648	53.38254283	56.3299895	61.52906906	58.17500945
K07B1.4	4.529567643	5.205721441	6.275871262	5.058023513	5.879213956	6.441737791
srt-7	0.117196703	0.077752837	0.130411838	0.149376657	0	0.022421303
gly-4	28.76929293	29.52341488	18.55410698	22.46938374	20.65945141	17.19106715
paqr-2	8.447224212	8.299914918	6.901071811	6.28434271	5.799531102	5.291427471
Y37E3.21	0.298472179	0.148513512	0.099638397	0	0	0.171305206
fbxa-85	0.089800071	0.156389228	0.164877824	0.02861436	0.076279728	0.128849695
F26H11.8	0	0	0.106128255	0.101301411	0.180031848	0.364926033
sre-22	0.019207237	0	0.012823831	0.048962349	0.087015393	0
F56B3.6	51.42318245	42.25545847	27.92358022	37.86263188	29.04455551	19.49608471
srsx-18	0.044466916	0.110629036	0.029688611	0	0	0.025521354
bgnt-1.4	0.120184336	0.071761454	0.080241815	0.153184637	0.299462014	0.331097432
srh-207	0.020337075	0.060715818	0	0.07776373	0.046066973	0.023344533
acp-2	1.910392221	2.103033632	2.043033771	1.917791756	2.087092927	1.765965403
Y41E3.8	74.96527716	53.89079901	35.60708018	50.78510557	54.27692842	32.45583484
wrt-2	14.20913432	11.40300887	8.259110694	24.54143576	35.49080586	10.97244356
F22B8.7	59.38425877	71.30060897	89.18144516	45.8287585	50.02873252	39.14878178
nlp-40	296.9721365	304.2621431	284.9379761	285.0040722	308.0152973	281.8852355
bbs-8	0.422786528	0.461456184	0.482600968	0.121681577	0.123572156	0.344412439
T22E5.7	0.093440614	0	0	0	0	0
T21E8.7	0.031430025	0	0	0.080120207	0	0.036077915
lin-37	14.65595725	27.07573508	45.27927374	20.97930207	20.2594535	30.16688814
his-72	384.3341655	357.3587555	376.3682046	542.3787269	452.235439	475.4054969
C45E1.5	0.797839093	0.264658694	0.355121467	0.169485054	0.30120713	0.152637331
sre-37	0.190484999	0.07582508	0.025435697	0.048557701	0.064722193	0.065596208
bath-2	4.579509198	4.71526342	6.569164977	5.634683422	5.571838127	7.676907069
glr-7	0	0	0	0	0.009688312	0.009819144
Y43F8C.6	1.543196993	1.471062968	0.84595106	1.097339407	0.699121327	1.100136252
nuc-1	13.62692196	15.5923388	23.51263012	11.20404386	12.20529744	16.76087797
unc-116	10.83796618	10.42288209	9.572612491	15.05592226	12.75479311	14.95995487
F11D5.5	0.126376601	0.05389916	0.072322388	0.069033077	0.040894963	0.020723606
rmd-3	113.0201443	103.0646533	72.10851385	79.5139879	89.92232335	62.127446
lex-1	2.019214766	2.563765784	2.574699406	2.662398828	2.220206856	4.518821679
F47F2.8	0	0.125874257	0	0	0	0
H04D03.2	6.293275266	8.19123367	8.440453733	9.362088976	9.510534744	12.30821808
lsd-1	0.271712139	0.279720571	0.375331632	0.286608871	0.201621033	0.613031231
cul-6	0.077222211	0.172908705	0.219121017	0.209155124	0.218651988	0.221604687
F59B2.15	8.009418006	4.587417362	3.654791767	3.598732639	5.48196977	1.653571085
C24D10.6	58.60341552	82.95579729	92.33158147	59.3532473	50.2755605	76.48072484
ZK666.14	2.070475085	1.244045386	0.8868005	1.692935451	2.300745989	0.986537325
21ur-10697	1.975601564	2.949054018	4.616579074	10.07225462	3.356308023	9.071018522
nlp-17	27.57610516	19.41460562	26.98500387	29.06265134	24.89261783	24.09489295
R01E6.7	0.643773613	0.474560417	0.413900193	0.577418045	0.351062104	0.547389049
Y47D7A.13	2736.543765	2712.442845	955.1287795	1455.650631	1495.819709	1281.924624
dpy-8	77.58706318	50.30968974	37.81926036	80.09721461	116.9175703	33.65838468
clec-82	1.126710267	0.721903848	0.844998848	0.845912009	0.978923173	0.496071325
Y95D11A.1	28.46909977	34.97510271	41.8994349	25.52795566	25.9245861	33.93812102
Y67D2.7	17.82019129	21.79792948	24.16732669	17.98134045	16.58256436	24.42402177
srh-217	0	0.020726283	0.013905359	0.079637555	0.235885102	0.215163466
F26F2.10	37.33886955	35.44966313	24.73849614	39.2036462	42.04643809	18.4743804
gst-25	0.132336947	0.592632865	0.463866797	0.337348241	0.187353717	0.493697778
F01E11.18	1.164565132	1.448658114	1.360675937	2.133727622	1.731148348	1.754525951
C13A10.1	2.731341039	2.188798928	1.881183988	0.659617506	0.748947459	0.775562654
twk-2	0.272804187	0.186312077	0.182139401	0.293168061	0.230216074	0.196484156
Y77E11A.14	61.46720339	49.59843219	26.86120087	24.07401383	18.48619129	14.22419253
C25F6.17	0	0	0	0	0.183548095	0
srx-74	0	0.025548735	0	0	0	0
C05D2.8	8.258662274	8.025294542	9.016924935	9.143460645	8.63836655	8.866548842
scl-6	8.231673182	11.59961247	14.83900416	5.623675494	5.966769818	6.425304787
T26E3.4	17.12871148	22.35652154	34.86379217	23.11185395	24.63149428	25.32639663
W08A12.3	8.563120685	8.931792744	8.224236893	3.035017119	2.593173969	2.575628604
del-9	0.274199872	0.213552188	0.183071239	0.212732964	0.135023886	0.10947781
cutl-1	0	0.017202815	0.011541448	0	0	0
col-85	0.419736434	1.033268128	1.519193753	1.464177588	6.480283754	2.38367819
gln-2	59.45057532	40.87538459	29.12961035	41.88675722	42.30650583	26.29178025
21ur-8158	0	0	0	0	0	1.133877315
C27D8.4	2.733206883	5.439946252	6.264384584	4.809575858	4.042750568	6.391857078
R11G1.2	2.207479681	2.55215473	1.647230092	2.565351234	2.38985939	2.161287277
C27B7.6	1.39811803	1.361101855	0.801559883	1.297771268	1.376946881	1.081544516
K06H7.8	7.930873136	6.068082332	4.589970549	7.46711095	7.96679839	4.66621558
C09B7.2	6.095563367	8.746397111	7.760900584	9.03405525	8.509272959	8.298742173
mrps-34	30.31556286	57.81347819	71.10338163	32.02009327	52.08384254	44.01820669
tsp-13	5.54027395	3.996181894	2.580696377	5.364570393	4.645324872	2.637497233
C46C2.3	0.672897848	0.554184648	0.542215663	0.502767743	0.630715602	0.399520531
cox-17	60.93496073	42.4694498	39.45732427	34.28894491	25.4520025	38.94159905
ZK757.2	0.914134283	0.886382338	0.923315815	0.896259945	0.610582589	0.780261339
F59E11.5	4.544811109	9.465586528	9.298180388	6.578884617	6.618072157	7.527241896
his-3	13.23498704	9.515307106	8.187214451	8.193543061	12.90954935	5.766829158
nth-1	1.125186148	1.751385349	2.080349958	1.61800474	1.601131644	2.781863121
Y18H1A.2	6.558706662	9.593099248	7.821028078	8.359601027	8.464806263	12.15082941
C55A1.6	0.395120313	0.589810804	0.703478716	0.083935455	0.298338491	0.831510031
F59C12.3	0.425514183	0.396988041	0.435023797	0.660991709	0.737957469	0.992142651
T02E1.7	19.77064972	12.58991209	7.76269222	13.18719262	13.02330385	5.673586122
srab-1	0.020218145	0	0.026997538	0	0	0.023208015
phb-2	190.9603078	218.9597633	200.8603133	143.3418405	150.4687877	156.5096624
nep-19	0.32528386	0.231220633	0.09928127	0.213223132	0.294729558	0.117350206
Y73B6BL.37	0	0	0.024426344	0.023315404	0.041435902	0.062993184
K04F10.7	5.315308969	5.781082084	5.119063871	4.886242566	4.634901555	7.559182102
snrp-200	6.43129195	6.06667776	4.496109163	7.572964968	7.652569969	9.782729959
21ur-13732	0	0	0	0	1.118769341	0
tir-1	0.758577485	1.183615811	0.919147346	1.587573766	1.930445337	2.494018185
F14B6.4	0.231774485	0.15376818	0.077372834	0.049235881	0.131252269	0.022170785
ndx-4	34.17506446	36.93035991	51.1144978	35.63331804	34.53697296	35.46017762
B0336.13	56.00830433	91.02746737	184.7620896	66.41392887	59.12695966	88.38573673
C49H3.3	67.51169344	94.58420524	132.8315706	81.6424911	78.45624268	110.0376395
rab-3	4.234053572	6.759872721	6.019856413	2.989507289	3.104954558	2.342680444
C23H5.11	0.127067788	0.284518228	0.296931579	0.526363995	0.287830397	0.218787966
F49E2.5	6.863821745	8.091374342	6.204810761	7.031500516	7.919174399	7.519881368
F56D5.9	0.054926257	0.024293472	0.024447903	0.031114644	0.006912079	0.014010841
copz-1	133.3210688	197.0233765	248.1972728	174.8352845	222.411345	163.5909158
Y43F8C.t3	0.288108561	0	0	0	0	0
T24D8.14	0	0	0	0	0.122365397	0
Y66A7AL.1	0	0	0	0	0.315357801	0.159808212
Y40H7A.11	1.216970563	1.596421242	2.696082179	0.493540476	0.563859748	1.396936852
acl-4	11.68854941	13.63746483	17.02513034	9.247034273	9.692861057	13.75634059
F02E8.4	0.718652816	1.729946014	2.593583749	0.878846654	0.747941301	2.240681717
B0524.4	0.10734187	0.097920293	0.029861443	0.057006616	0.192492008	0.112947676
Y39B6A.34	208.6079283	195.6464521	232.8421987	188.7553768	169.7585268	167.2170651
Y44E3A.1	5.197555792	6.419305503	5.081335356	8.340029619	6.727633083	5.273671003
sfxn-1.5	62.25272497	65.52949262	50.10053659	30.07342791	32.53037006	35.06995315
aex-3	0.21092081	0.200136794	0.22597112	0.081275878	0.083332311	0.07319662
K09D9.1	0.802377427	0.868947657	0.425418549	4.27125473	6.281145275	2.627654256
gpn-1	0.216081421	0.30357909	0.186699889	0.097204663	0.129563361	0.087541999
erd-2.2	244.2406671	245.9520238	192.5588075	196.155982	193.0765855	166.3090709
F11H8.8	0	0	0	0.539585069	0	0.485947421
nxf-2	10.13347354	12.44026235	17.15866459	9.703228045	10.97551302	14.15391683
T01D1.8	2.132541875	1.495197949	0.970775973	1.976797635	2.854430187	1.446488351
Y41E3.22	10.66407464	8.940617992	5.803234962	12.94054191	9.430752824	7.29434456
B0511.19	11.1927067	16.63351331	19.72840266	17.68985006	13.18377108	24.32533924
pqn-57	0	0.018156005	0.012180947	0.023253886	0	0
cdd-1	19.96103089	25.87995832	31.99666754	62.13599211	75.90040805	80.12019898
C54F6.18	0.139688999	0.069506324	0	0.089022452	0.158209806	0
C02B4.6	0	0	0	0	0.080735932	0.081826198
sma-6	0.662152172	0.788574884	0.565295397	0.677940214	0.688473441	0.784991988
sas-4	0.487184811	0.629423149	0.564946018	0.740790049	0.49369673	0.912427852
M7.9	0	0	0.134987692	0	0	0.278496183
K03B8.10	0	0	0.096178731	0	0	0
T21E8.4	0	0.046810381	0.0314053	0.059953897	0	0
F46B3.9	0	0	0	0.044066114	0	0.039685706
F59F5.5	0.355506708	0.283028321	0.308563126	0.226560997	0.221453057	0.183635658
Y47G6A.33	140.923331	294.1224671	270.7031234	136.6439498	150.8061469	263.9626253
set-5	0.2214471	0.297027023	0.29570105	0.392698718	0.338045412	0.613383157
ZK1067.4	0.242393919	0.241220286	0.272565554	0.097563352	0.101143354	0.07322086
C50F2.4	17.24933838	20.19943451	17.52314423	10.28209325	11.74707808	11.13760137
srz-32	0	0	0	0.026308128	0	0
snpc-1.2	20.10816883	21.52280455	27.65807014	16.69769788	17.33089098	24.30971948
tsen-54	12.94430608	12.43108187	14.13827341	7.475501472	6.642692961	8.598569641
nhr-197	0	0	0.013538355	0	0	0
ftn-2	718.67417	873.7822859	1141.131955	631.8719964	639.975318	576.255018
Y69A2AR.1	37.65608599	39.22951239	49.94948183	32.23186375	30.33652638	43.32697185
W04D2.4	1.438237938	2.356097557	2.415394171	2.143375782	2.142667042	4.203509983
cyp-43A1	0.944689932	1.527688325	1.83962354	3.060379071	3.165246845	4.442991757
B0238.12	3.602219618	3.54357389	5.860567447	4.432998289	5.627342792	6.036029541
K04H4.13	0	0	0	0	0	0.143875671
C18C4.7	0.577051978	0.574257983	0.473563892	0.697192066	0.673984775	0.545089095
irld-1	47.30431109	43.10002596	29.80500882	33.58552468	39.13046955	16.24968774
Y44A6C.2	0	0	0.078026689	0.049651959	0.022060241	0.223581442
nspe-3	0	0	0	0.362187238	0.858234015	0.434911847
taf-10	27.71002343	35.43266395	40.7740398	25.69975227	19.63690664	32.47416169
K08E3.2	0.074887424	0	0.033332701	0.031816689	0	0.028653939
pho-11	168.9401796	135.2789489	104.8320287	102.2461571	100.8811069	86.52250789
adr-2	3.722176736	5.951619098	6.143028606	5.152892356	3.820958192	6.576945637
arl-1	20.89662538	16.08130561	17.65012552	16.84737616	17.78286958	16.18124368
cyn-2	103.5991756	100.1144176	82.53802933	77.63787011	75.68830269	45.37475522
Y57G7A.2	0	0.115974034	0.155615025	0	0	0.044590681
F40F9.15	0	0	0	0.089022452	0	0.160346287
decr-1.3	10.14885642	6.681351416	4.959099456	7.448594744	9.599762731	4.122192691
F29A7.3	0	0	0	0	0	0.052563849
obr-1	10.18498147	11.91544232	9.410805369	9.749064273	12.22199648	12.8973712
T06E6.10	29.26261036	27.7171757	25.11419016	24.3244949	24.4339224	23.6526808
K10D6.2	25.4712366	17.3784852	12.10774038	22.29097819	24.13783167	13.93694782
col-77	4627.027274	3362.253551	1674.425662	3564.991962	3854.248413	2217.194855
C28G1.5	9.246010279	10.79703001	8.542189898	10.48019749	9.699067756	8.890120332
elt-3	17.15181358	25.11164179	24.36194758	14.53609473	16.13740019	20.06619249
vig-1	4013.294497	4388.862947	3274.023699	2514.031058	2753.354261	2895.009185
ZC373.5	0.864325684	1.407503054	1.101683643	1.235186527	1.186573543	1.413051654
T09A12.1	0.894831296	0.667873998	0.502392429	1.062770983	0.598870647	0.490235192
Y55B1AR.3	0.114860556	0.114304419	0.030674944	0.08783943	0.260178916	0.10547696
K08E5.6	0.055762947	0	0	0.071074377	0	0
B0491.1	3.457302736	5.020917328	5.478045982	4.7650439	5.339580945	6.323129239
C05G5.1	1.588694912	1.475602521	1.94967125	1.484941258	1.473739919	1.042075432
gem-4	0.110456956	0.18686764	0.162243993	0.633538379	0.41283661	0.380374179
Y37E11AM.2	7.155303765	7.741266798	9.269681716	7.739459885	7.65790533	10.51168859
Y41D4A.7	5.808268597	5.53617868	4.318599879	4.662996057	4.143514813	2.965604578
F56A12.10	0	0	0	0	0.081576931	0
mig-32	2.525740894	3.397895385	3.591250914	3.517340324	2.701695522	7.597105845
Y5H2A.4	1.152434245	1.350739557	0.495854789	0.391698791	0.826646235	0.676126844
Y106G6G.2	0.054281323	0.087260656	0.052967997	0.085151911	0.066207364	0.110238072
F54E4.13	0	0	0	0	0.11241223	0
K02E10.1	4.704457605	4.964465364	4.86954231	2.897497903	2.789260548	2.065831273
odr-7	0.015097392	0.015024293	0.030239601	0.019242845	0	0
cerk-1	4.437919513	5.217144654	3.970258003	4.35853927	3.78754275	5.382824855
K03H6.2	13.11906228	10.0427245	14.07432755	13.38657083	13.63084375	10.7258665
irg-7	25.5039764	27.65591816	20.28309636	22.55522385	20.65365968	16.63577055
Y18H1A.18	1.382921095	1.081319807	2.176387278	0.377709548	0.55938467	0.340163195
eef-2	2611.206467	2441.857348	2458.73987	2321.529826	2467.552111	2378.415434
B0303.4	1.972399616	2.475867069	2.379371386	4.099505576	3.541258546	5.711654288
F45E6.1	0.045490825	0.045270566	0.030372231	0.028990864	0.051522272	0.026109017
ugt-40	0.03936208	0.130571652	0.131401681	0.150510446	0.208044394	0.346402747
T23G7.2	3.51114022	3.34039768	4.5571918	2.362922291	2.242840906	2.998594985
F14F7.4	2.931988186	2.285603703	1.353979022	3.737055599	4.372292901	2.552225618
C01G5.5	4.633746029	5.662593306	8.079013379	3.85578497	4.541115831	7.02767711
C14B9.11	13.55262673	18.02855023	12.37243192	16.7451233	13.15672745	8.730855328
nas-23	0.33416309	0.281384336	0.102972024	0.344010555	0.305686047	0.191789657
F10G8.10	0	0.141393001	0.189722428	0.181093619	0	0
gpc-1	2.963402346	4.478193139	3.883788744	1.538816677	1.118769341	0.881904579
E04F6.8	73.058971	59.36971539	58.08300648	50.55647181	64.04737661	61.52822641
tag-191	5.858484176	3.351326517	2.926937741	5.155862323	6.996338529	3.019315963
ZK856.4	0.167626799	0.208518971	0.167875603	0.106826943	0.189851767	0.144311658
B0238.9	7.850196911	9.979814937	9.643086944	7.192186039	6.324712933	10.7059114
nep-6	0.903559175	0.813998404	0.609617044	0.921327279	1.023358475	0.63322447
cec-4	2.959757324	4.316573532	5.774982679	5.853801114	4.276918956	7.673546112
phf-30	2.912961455	4.392208112	5.657764992	4.050332175	3.399154508	8.038466414
dmd-8	0.878341776	0.781100794	0.536521352	0.762224674	0.931299884	0.343227728
T28A11.18	0	0	0	0.087693759	0	0
C53B4.4	1.278154345	1.553466334	1.430440031	1.916208288	1.530679871	2.79603838
F54B8.4	3.423072016	4.496577414	5.987840184	4.45024121	6.668308348	9.194510111
Y59E9AL.36	1.417742849	2.141069794	2.092406343	2.61543482	2.028272474	4.139875809
nmur-3	0.681945035	1.041638346	0.751782372	0.909621618	0.790323296	0.819200354
F16H11.1	0.39944932	0.548296896	0.45062226	0.298455752	0.405609602	0.284598689
hrpu-1	8.040450926	8.355329051	6.687496713	6.718847828	7.13187799	9.158843562
T14G8.5	0	0	0	0	0.338045412	0
F14H12.9	0.07202714	0.215035189	0.144268096	0.091804404	0.163153862	0
C08E8.t3	0	0.282786002	0	0	0	0
cec-8	0.203370749	0.273221181	0.21725078	0.22033057	0.28791858	0.326823461
F38E11.6	0.132336947	0.049386072	0.198800056	0.063252795	0.093676859	0.075953504
M03B6.1	2.701733264	4.192474145	4.402565474	1.634239987	1.763358299	2.312809358
B0554.7	0.883890979	0.797147757	0.405718001	0.528089248	0.719528085	0.285356608
H23N18.6	1.714364993	2.10414598	2.174752126	1.966586903	2.329998958	1.18073175
F28G4.2	0.258145271	0.201846364	0.283150183	0.258521202	0.459441276	0.06349713
taf-9	50.54426283	59.68628894	68.47089289	78.7442297	86.86879116	113.0611256
mrps-14	129.8908638	99.26024317	84.73730889	75.83778209	68.44630827	70.71992815
dod-22	3.779411687	3.034533845	3.225870471	4.35187088	5.958662794	3.105837864
C54G4.3	7.643880269	7.391834616	6.600265394	8.985356046	9.330361495	5.7358247
srxa-1	0	0.02143653	0	0	0	0
ell-1	8.537718126	7.127397922	4.475651923	7.750997515	6.763843904	7.181024071
W01G7.6	0	0	0	0.352528912	0.626510831	0
Y71G12B.26	8.894227935	7.33862289	4.171834007	4.448465234	4.526689517	3.909338206
paa-1	142.059458	136.7259951	152.604888	140.3852442	130.0195489	154.7272485
F21C3.7	3.786569664	2.908094935	2.088452438	2.88528127	3.682615747	2.126019966
C32H11.5	20.77927593	8.116199948	5.610919182	10.25949525	12.00812426	4.029625536
F44G4.5	16.05725049	10.66574537	7.463469502	10.67379204	12.18215504	5.688284532
