	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Dgki	4.749884095	2.795709414	1.281775836	2.181121952	0.029174398	0.138856653
Dgkq	64.640371	-0.000968292	0.251221423	-0.003854336	0.996924692	0.99876092
Dgkz	2697.887019	0.093887219	0.060866102	1.542520659	0.122947122	0.340941378
Dglucy	447.7873424	-0.430640976	0.091590705	-4.701797832	2.57881E-06	6.34116E-05
Dguok	46.71271725	0.245904893	0.284458244	0.864467452	0.387331152	0.637411232
Dhcr24	848.8403112	-1.292677439	0.082956259	-15.58263906	9.5528E-55	3.7114E-52
Dhcr7	286.5632252	-0.213545386	0.114571643	-1.863858985	0.06234151	0.225577395
Dhdds	371.7475082	0.056602806	0.106169843	0.533134497	0.593940481	0.78940501
Dhdh	229.5778583	0.069087951	0.132879366	0.519929869	0.603112456	0.794903797
Dhfr	550.5726343	-0.111449308	0.089318058	-1.247780247	0.212111544	0.463015697
Dhh	4.629941996	0.229615137	1.140560278	0.201317844	0.84045005	0.928824048
Dhodh	132.1235997	-0.028197297	0.180527746	-0.156193703	0.87588034	0.944226411
Dhps	202.4601309	-0.212617169	0.148968283	-1.427264686	0.153503615	0.387234572
Dhrs1	136.8416056	-0.5074592	0.169986699	-2.985287685	0.002833117	0.025683153
Dhrs11	65.25696902	-0.25416266	0.251896814	-1.008995132	0.312976969	0.568673013
Dhrs13	146.2690213	0.068412174	0.163553916	0.418285151	0.675738645	0.838221405
Dhrs3	192.3431779	0.48959388	0.158915208	3.080849756	0.002064108	0.019962829
Dhrs4	92.57554805	0.052268179	0.216345768	0.241595568	0.809093557	0.912654847
Dhrs7	118.6301452	-0.039969342	0.174857569	-0.228582282	0.819193597	0.917371958
Dhrs7b	261.6795561	-0.081879774	0.126986599	-0.644790671	0.519062848	0.73715056
Dhrs9	693.5156358	-0.07048611	0.081899027	-0.860646495	0.38943277	0.639322324
Dhtkd1	6.329723577	4.184445173	1.456223313	2.873491405	0.004059621	0.03372913
Dhx15	3662.42846	0.077439827	0.046144215	1.678213117	0.093305502	0.291068643
Dhx16	593.3604331	-0.267777248	0.08825835	-3.034016009	0.002413216	0.022624274
Dhx29	547.3107222	-0.15517254	0.103396182	-1.50075696	0.133418434	0.357200999
Dhx30	844.9298729	-0.140030073	0.074810121	-1.871806531	0.061233374	0.223770875
Dhx32	226.0897478	-0.13454217	0.126101046	-1.06693937	0.285999215	0.543766405
Dhx33	687.8447001	0.103230232	0.080599654	1.280777605	0.200271792	0.448948116
Dhx34	233.7075788	0.726136122	0.134176904	5.411781751	6.24007E-08	2.05953E-06
Dhx35	219.3940174	-0.295344036	0.139587478	-2.115834748	0.034358865	0.153803379
Dhx36	819.0478895	0.181844906	0.072847879	2.496227885	0.012552193	0.078688522
Dhx37	326.5241191	0.053776207	0.274854905	0.195653073	0.844881717	0.930786809
Dhx38	648.3802558	-0.160333885	0.089727404	-1.786899851	0.073953677	0.251774877
Dhx40	146.7031221	0.025328847	0.183373444	0.138127125	0.890139949	0.951507195
Dhx57	145.9158429	0.141820263	0.176798754	0.802156461	0.422462458	0.665388476
Dhx58	349.4219947	-1.156759873	0.11610587	-9.962974933	2.21338E-23	2.894E-21
Dhx8	685.5510331	0.011557693	0.079061014	0.146187002	0.883773766	0.948450235
Dhx9	1000.926648	-0.030916608	0.069744492	-0.443283868	0.657560423	0.827347975
Diablo	37.59893605	0.038542555	0.312951044	0.123158415	0.901981655	0.957167672
Diaph1	1229.46029	-0.354407499	0.066616019	-5.320154253	1.03679E-07	3.294E-06
Diaph2	392.6432445	-0.263632421	0.103084742	-2.55743398	0.010544757	0.069437098
Diaph3	491.0407624	-0.034583626	0.096400114	-0.358750879	0.719781463	0.863636136
Dicer1	848.2150645	0.133516907	0.078195884	1.707467203	0.087735249	0.279200541
Dido1	846.3010117	-0.064452274	0.091581498	-0.703769598	0.48157627	0.710940627
Diexf	487.3858296	0.023557518	0.096966688	0.242944444	0.808048435	0.912209741
Dimt1	173.4638123	-0.146586446	0.151850439	-0.965334355	0.33437737	0.588256322
Dio2	5.883092827	0.671456476	2.143160947	0.313301937	0.754051279	0.883461288
Dip2a	179.1474775	-0.317730676	0.144260959	-2.202471678	0.027632008	0.13408612
Dip2b	283.8872904	0.014651383	0.127379804	0.11502124	0.908428287	0.960595411
Dip2c	410.3424274	-0.280713882	0.09570943	-2.932980407	0.003357251	0.029383146
Diras1	6.191756566	1.156106168	0.975940517	1.184607204	0.236172787	0.493244906
Diras2	5.426900886	0.197143782	1.113816988	0.176998361	0.859509677	0.936327592
Dirc2	18.97942111	-0.230831919	0.539582544	-0.427797232	0.668798752	0.834563504
Dis3	989.7770998	-0.090045367	0.07214273	-1.248155804	0.211974006	0.462834919
Dis3l	195.7651865	-0.166329084	0.160568451	-1.035876494	0.300259765	0.558081268
Dis3l2	158.0567085	-0.329468055	0.156005669	-2.111897964	0.034695202	0.154531725
Disc1	7.631959762	0.212955763	0.819650421	0.259812913	0.79500809	0.904494646
Disp1	162.6021897	0.061721969	0.180056169	0.342792862	0.731754296	0.870963492
Disp2	9.778899295	0.589992571	0.793600346	0.743437895	0.457216609	0.692864947
Disp3	7.261782146	1.050593383	0.82644035	1.271227115	0.203647863	0.453150653
Dixdc1	16.685106	1.793145252	0.570248094	3.144500211	0.001663708	0.016757852
Dkc1	1933.328795	0.081713574	0.060544368	1.349647821	0.177128977	0.419203014
Dkk3	5.127232481	0.504528272	1.059219727	0.476320691	0.633845927	0.814098101
Dlat	980.7575663	-0.249088237	0.076348769	-3.262504941	0.001104322	0.012112001
Dlc1	7.246766159	3.822727375	1.20647716	3.168503724	0.001532258	0.015733455
Dld	1313.026189	0.070422571	0.068142017	1.033467663	0.301385096	0.55835445
Dlec1	8.972974756	1.288866791	0.832178117	1.54878717	0.121432891	0.338577906
Dlg1	413.9149988	-0.269657167	0.102263288	-2.636891222	0.008366966	0.058672195
Dlg2	9.450110658	1.785884786	0.910266683	1.961935792	0.04976996	0.197309597
Dlg3	38.21009795	0.572168675	0.337108675	1.697282561	0.089643253	0.283679067
Dlg4	120.9523836	-0.080179544	0.186420259	-0.430101023	0.667122156	0.83385159
Dlg5	13.4401011	0.843500359	0.623103423	1.353708434	0.175829416	0.417344311
Dlgap1	8.671013051	0.469821582	0.75185901	0.624879899	0.532049886	0.74531929
Dlgap3	5.09909353	0.815298275	1.197000784	0.681117578	0.495797095	0.721670831
Dlgap4	259.1284507	-0.213094626	0.130849739	-1.628544526	0.103409476	0.308897637
Dlgap5	586.2360155	-0.305224014	0.092279844	-3.30759134	0.00094102	0.010672221
Dlk1	4.414471484	1.129166556	1.239033904	0.911328215	0.362122464	0.614979552
Dll1	4.364520099	-0.228545872	1.283434922	-0.178073596	0.858665178	0.936327592
Dll3	5.764385398	1.89208027	1.257759124	1.504326412	0.132497342	0.355691275
Dlst	1510.423242	-0.152908936	0.069528056	-2.199240782	0.027860806	0.134583033
Dlx1	17.12068178	-0.434353237	0.563665081	-0.770587448	0.440951503	0.680056544
Dlx4	4.232456093	1.095505491	1.397620852	0.783835966	0.433136367	0.674251155
Dmac1	115.0186581	0.080974761	0.175906506	0.460328404	0.645280516	0.82035569
Dmac2	124.3665778	0.17927044	0.177209954	1.011627369	0.311716255	0.567280197
Dmap1	159.0768221	-0.317291825	0.159730263	-1.986422724	0.046986405	0.189816144
Dmbt1	7.081270445	0.731786809	0.866171024	0.844852563	0.398193163	0.647450751
Dmbx1	10.23674847	1.054420314	0.844798016	1.248133038	0.211982341	0.462834919
Dmc1	4.357771813	1.225044045	1.26880895	0.965507096	0.334290883	0.588256322
Dmd	5.384063046	-0.168898958	1.104488485	-0.152920524	0.87846095	0.945264858
Dmgdh	8.109877988	2.031928099	0.859744706	2.363408678	0.018107689	0.100789338
Dmkn	8.564130384	0.379169151	0.841082237	0.450811031	0.65212575	0.82377869
Dmp1	5.882675677	2.967864981	1.185786376	2.502866487	0.012319201	0.077733871
Dmpk	949.6527494	0.108421272	0.089117427	1.216611341	0.223752126	0.477642293
Dmrt2	25.69988955	0.521137341	0.416512869	1.25119145	0.210864637	0.461387406
Dmrtb1	5.665041957	1.038817108	1.245353762	0.834154229	0.40419408	0.652149805
Dmrtc2	4.909289394	0.024348403	1.113609797	0.021864394	0.982556128	0.992629883
Dmtf1	349.2238613	0.044275347	0.10826062	0.408970016	0.682561665	0.842238977
Dmtn	6.483982157	1.34565571	1.036502026	1.298266357	0.194195823	0.441219138
Dmwd	278.874809	-0.932219271	0.124414257	-7.492865293	6.73861E-14	4.46983E-12
Dmxl1	946.7881362	0.144671197	0.072057792	2.007710665	0.044674047	0.183694492
Dmxl2	328.9853968	0.285545537	0.117577127	2.428580666	0.015158053	0.089190481
Dna2	638.7635249	-0.056428873	0.087163421	-0.64739167	0.517378486	0.736219407
Dnaaf2	126.0814276	0.360777341	0.182303142	1.978996834	0.047816363	0.19163186
Dnaaf3	22.51057208	0.027271286	0.469736686	0.058056538	0.953703593	0.982012832
Dnaaf5	435.5112191	-0.031420856	0.10322611	-0.304388649	0.760831814	0.886756751
Dnah1	28.09463718	1.050456353	0.468365918	2.242811257	0.024908988	0.125091528
Dnah10	21.0523377	1.912400329	0.572701908	3.339259574	0.00084002	0.009762903
Dnah11	17.10416459	2.201182169	0.624429777	3.525107628	0.000423311	0.005513582
Dnah12	8.433940211	1.457601854	0.800212357	1.821518802	0.068528031	0.240428669
Dnah14	12.8870753	1.34372454	0.63419809	2.118777335	0.034109289	0.153277631
Dnah17	54.6887706	0.565603488	0.344592459	1.641369313	0.100720776	0.304288183
Dnah2	25.26747611	1.350937559	0.540275152	2.500462135	0.012403139	0.078046222
Dnah3	10.94907325	1.385116924	0.81595173	1.697547628	0.089593175	0.283652616
Dnah5	14.41541377	1.586865015	0.668934809	2.372226699	0.017681238	0.099187079
Dnah6	15.64379669	1.626427137	0.633200373	2.56858209	0.010211552	0.067668951
Dnah7a	10.37111848	1.853778657	1.618698089	1.145228174	0.25211465	0.509103153
Dnah7b	6.854121031	2.345481093	1.029090603	2.279178419	0.022656461	0.117320092
Dnah7c	10.78677609	0.494605075	0.79994708	0.618297244	0.536379419	0.748377522
Dnah8	42.26226288	1.155669628	0.73497232	1.572398845	0.115858082	0.329505162
Dnah9	20.77080115	1.768154464	0.981237778	1.8019633	0.07155118	0.247256148
Dnaic2	6.035897925	0.392806302	1.072921126	0.366109207	0.714283588	0.86045608
Dnaja1	2226.856445	0.034257312	0.058664346	0.583954556	0.559250887	0.763753496
Dnaja2	1724.625941	-0.081933942	0.056796404	-1.442590321	0.149135912	0.381121993
Dnaja3	698.4744016	-0.224003233	0.076561705	-2.925786879	0.003435862	0.029796464
Dnaja4	4.242976926	-0.424470481	1.291540348	-0.328654448	0.742416888	0.876716009
Dnajb1	434.4980575	-0.181398	0.095447675	-1.900496792	0.057367956	0.215025924
Dnajb11	1434.135215	0.198297077	0.07498335	2.644548104	0.008180008	0.057722754
Dnajb12	289.6234764	0.002704692	0.115592268	0.023398558	0.981332355	0.992275626
Dnajb13	23.03874216	0.742844113	0.454218721	1.635432619	0.101958389	0.306415178
Dnajb14	304.9235895	0.407261428	0.12449758	3.271239706	0.001070771	0.011818462
Dnajb2	58.08023854	0.183339026	0.270080062	0.678832139	0.497244227	0.722694207
Dnajb4	92.86052685	0.063635837	0.209848835	0.303246081	0.761702334	0.887239021
Dnajb5	16.40877317	-0.02661431	0.544702199	-0.048860295	0.961030631	0.984979212
Dnajb6	463.0216404	-0.078598247	0.115481109	-0.68061562	0.496114741	0.721901364
Dnajb7	5.424455593	-0.446284893	1.031644786	-0.432595501	0.665308658	0.832584864
Dnajb9	135.7473098	0.532427403	0.168430573	3.161109013	0.001571697	0.015937309
Dnajc1	322.0118792	0.025181863	0.107688518	0.233839816	0.815109337	0.915491597
Dnajc10	1217.351541	0.194189149	0.061325663	3.166523421	0.001542729	0.015749273
Dnajc11	821.6983407	-0.051323566	0.078945953	-0.650110158	0.515621068	0.735530504
Dnajc12	35.41902612	-0.076357207	0.35930841	-0.212511605	0.831707925	0.923757605
Dnajc13	1072.06747	-0.047989476	0.0711806	-0.674193201	0.500188491	0.724452878
Dnajc14	331.5267854	-0.139609206	0.113780748	-1.227002008	0.219821836	0.472292199
Dnajc15	219.9072107	0.001548684	0.13164021	0.011764519	0.990613489	0.996144855
Dnajc16	161.3377109	-0.127667251	0.156694675	-0.81475169	0.415214459	0.660936588
Dnajc17	30.73123057	0.262523046	0.408427173	0.642765868	0.520376033	0.737684811
Dnajc18	89.22517803	-0.026488168	0.211835124	-0.125041433	0.900490749	0.956182508
Dnajc19	180.5115998	0.273187209	0.167521414	1.630759925	0.102940987	0.308052715
Dnajc2	1370.745315	-0.013263987	0.063189427	-0.20990833	0.833739221	0.924805116
Dnajc21	361.0393159	0.016247921	0.101485815	0.160100409	0.872801979	0.9420082
Dnajc22	10.83272475	1.225141182	0.747880458	1.638151083	0.101390181	0.305496413
Dnajc24	144.3005143	0.065221719	0.177236236	0.36799314	0.712878349	0.859595599
Dnajc25	153.4408931	0.105519624	0.151530641	0.696358326	0.486204455	0.714052077
Dnajc27	153.246264	-0.322521388	0.151912133	-2.123078537	0.033747271	0.152002449
Dnajc28	15.14361408	0.553972065	0.560864156	0.987711657	0.323293884	0.57798541
Dnajc3	1319.954159	0.197898365	0.067293549	2.940822224	0.003273423	0.028810364
Dnajc30	42.32587799	0.221978377	0.345129603	0.64317397	0.520111221	0.737569176
Dnajc4	67.01904968	-0.075656775	0.245629792	-0.308011394	0.758073663	0.885207768
Dnajc5	1023.707648	-0.089145108	0.071116142	-1.253514407	0.210018559	0.460863224
Dnajc6	9.274756783	1.477324486	0.887214857	1.665125954	0.09588763	0.295831808
Dnajc7	629.2603974	-0.18070056	0.086543321	-2.087978107	0.03679981	0.161235813
Dnajc8	856.3784571	-0.141496247	0.07442096	-1.901295634	0.057263301	0.214745273
Dnajc9	365.3963085	0.174380434	0.111191745	1.568285791	0.11681445	0.331063547
Dnal1	37.59156654	0.401278067	0.387019133	1.036842969	0.299809046	0.557702245
Dnal4	93.85015897	-0.217426675	0.210011282	-1.035309497	0.300524396	0.55817606
Dnase1	28.98880966	0.259563107	0.410143041	0.632859957	0.526825099	0.741840162
Dnase1l1	167.0287517	0.076211226	0.146514612	0.520161261	0.602951183	0.794855317
Dnase1l3	5.297147728	0.766229774	0.996116511	0.76921702	0.441764488	0.68038436
Dnase2a	163.1421721	0.255416635	0.160436543	1.592010338	0.111382382	0.321829352
Dnd1	7.783293343	0.162011667	0.811982102	0.199526155	0.841851186	0.929354647
Dner	69.09378161	-1.58807969	0.258154626	-6.151660796	7.66757E-10	3.35253E-08
Dnhd1	38.83151492	0.089336736	0.350919769	0.254578808	0.799048429	0.906773377
Dnlz	162.4006246	-0.306652632	0.148467586	-2.06545172	0.038880279	0.166991168
Dnm1	11.69682669	0.0463799	0.640172054	0.072449117	0.942244498	0.976735233
Dnm1l	1135.770985	-0.033497321	0.069325025	-0.483192347	0.628959169	0.81074858
Dnm2	695.0383307	-0.241421768	0.094919204	-2.54344492	0.010976536	0.07127934
Dnm3	10.10437644	0.950367504	0.826959721	1.149230705	0.250460863	0.507315859
Dnmbp	101.9821655	0.316583491	0.206099221	1.536073205	0.124520427	0.343659161
Dnmt1	2605.072779	-0.021031197	0.058728527	-0.358108712	0.720261959	0.863755369
Dnmt3a	1410.017179	0.033721885	0.071244599	0.473325499	0.635980973	0.815317174
Dnmt3b	45.17430322	-0.048415232	0.286914742	-0.168744316	0.865997759	0.938014779
Dnmt3c	4.46153488	1.878342253	1.134877702	1.655105435	0.097903113	0.299367332
Dnmt3l	11.87901647	0.175518575	0.656080228	0.267526086	0.789064132	0.900878328
Dnpep	246.3816478	-0.137609515	0.124956653	-1.101258008	0.270784382	0.528130525
Dnph1	251.3601877	0.273488901	0.120822641	2.263556724	0.023601392	0.120744015
Dnttip1	191.2126861	-0.024744463	0.139930553	-0.176833883	0.859638874	0.936327592
Dnttip2	1557.638	-0.089590128	0.056871718	-1.575301938	0.115186767	0.328435658
Doc2b	7.142861318	0.171117492	0.818667746	0.209019462	0.834433046	0.925197371
Doc2g	11.5344684	0.628013469	0.748818243	0.838672768	0.401652964	0.650974613
Dock1	402.0805211	-0.059919145	0.099607552	-0.601552227	0.547472237	0.755636163
Dock10	1466.239931	-0.478013387	0.064178472	-7.448189018	9.46302E-14	6.15685E-12
Dock11	627.7795001	-0.181214516	0.080880221	-2.240529435	0.025056572	0.125495126
Dock2	2202.402833	-0.01251923	0.055061368	-0.22736866	0.820137088	0.918029645
Dock3	20.01672302	1.431888133	0.560742387	2.553557867	0.010662856	0.069786214
Dock4	180.8130999	-0.207168936	0.157673468	-1.3139112	0.188876089	0.434060683
Dock5	816.368814	0.213051315	0.075253955	2.831097895	0.004638852	0.037280798
Dock6	62.50546985	0.563097113	0.264280943	2.130676186	0.033115828	0.150191978
Dock7	792.7668128	-0.049484387	0.076813583	-0.644214019	0.519436661	0.737296422
Dock8	1149.415457	-0.356810745	0.072783178	-4.902379307	9.46828E-07	2.52946E-05
Dock9	43.63157944	0.258605063	0.363720077	0.711000244	0.477084085	0.708074831
Dohh	243.3947072	-0.076092416	0.133068416	-0.571829279	0.567437639	0.769217129
Dok1	128.9022199	-0.089974018	0.176313251	-0.510307747	0.609835876	0.79912771
Dok2	1138.760538	-0.589633609	0.073219332	-8.052977162	8.0804E-16	6.38821E-14
Dok3	368.9320396	-0.280707234	0.110403052	-2.5425677	0.011004128	0.071288297
Dok4	11.25380743	0.258385132	0.646248364	0.399823267	0.689286693	0.846619135
Dok7	6.662232198	1.553716494	1.049411221	1.480560207	0.138723806	0.364938346
Dolk	181.1528895	-0.056159012	0.159349998	-0.352425556	0.724519139	0.866949248
Dolpp1	191.6266636	-0.408408898	0.136608745	-2.98962485	0.002793203	0.025406
Donson	233.6961878	0.01027778	0.130979714	0.078468485	0.937455398	0.974489877
Dop1a	330.8806787	-0.022645521	0.129214833	-0.175254809	0.86087942	0.936349252
Dop1b	142.2809399	0.008348877	0.168891929	0.049433252	0.96057403	0.98490773
Dot1l	1564.270434	-0.011825257	0.068211346	-0.173362023	0.862366875	0.937217452
Dpagt1	380.9645584	0.077249254	0.109145303	0.707765265	0.47909104	0.709042225
Dpep1	6.447972224	1.645084396	1.019132144	1.614201265	0.106483778	0.314228821
Dpep2	132.5961885	0.08363938	0.176145654	0.474830789	0.634907586	0.81473936
Dpf1	15.90236086	0.347734282	0.509756892	0.682157098	0.495139619	0.721118538
Dpf2	600.1498387	-0.115814993	0.087588848	-1.322257298	0.186082487	0.430539099
Dpf3	11.99022577	0.610775869	0.667687704	0.914762792	0.360316172	0.613426623
Dph1	170.2836979	0.091381972	0.157453773	0.580373339	0.56166288	0.765509857
Dph2	162.3633375	0.372804056	0.157385778	2.36872773	0.017849388	0.09992424
Dph3	190.6998758	0.096279596	0.153699405	0.626414888	0.531042847	0.744598952
Dph5	279.8635318	0.021118065	0.125744568	0.167944151	0.866627216	0.938300656
Dph6	434.7028591	-0.015220322	0.104865985	-0.145140695	0.884599789	0.948736875
Dph7	92.24211891	0.249549753	0.223016273	1.118975534	0.263150577	0.520256113
Dpm1	180.7554327	-0.057320142	0.166908201	-0.343423158	0.73128014	0.870865698
Dpm2	188.5313978	0.090320825	0.14387003	0.627794582	0.530138516	0.743944637
Dpm3	61.70892242	-0.153645783	0.24111128	-0.637240127	0.523968444	0.739469466
Dpp10	11.25069573	0.596810224	1.409300499	0.42347975	0.67194527	0.836655231
Dpp3	385.9418762	-0.285266057	0.102002545	-2.796656267	0.005163443	0.040561816
Dpp6	7.414629855	0.030400329	0.845702238	0.035946847	0.971324742	0.988989609
Dpp7	138.0270662	0.234038454	0.16277608	1.437793888	0.150492544	0.382933685
Dpp8	1047.052844	0.017066765	0.076973229	0.221723382	0.824529227	0.920672395
Dpp9	728.5252071	-0.210677996	0.081129337	-2.596816429	0.00940922	0.063750158
Dpy19l1	1097.219165	-0.156150983	0.06742985	-2.315754582	0.020571672	0.109600641
Dpy19l3	8.018594806	2.013139431	0.896090689	2.246580011	0.024666881	0.124691541
Dpy19l4	417.5214767	0.252186835	0.09763665	2.582911579	0.009797043	0.065501946
Dpy30	337.3870043	0.010674557	0.118344121	0.090199297	0.928128843	0.969185853
Dpyd	4.654581244	0.685886668	1.097586289	0.624904552	0.532033705	0.74531929
Dpys	8.02782197	0.120325736	0.762060356	0.157895284	0.874539314	0.943284334
Dpysl2	381.1934818	-0.316800721	0.103707013	-3.054766611	0.002252357	0.021402903
Dpysl3	5.160734434	0.506133302	1.094072849	0.462613895	0.643641147	0.819505984
Dpysl4	7.217863326	0.224846087	0.908029859	0.247619706	0.804428662	0.909732281
Dpysl5	10.22698749	1.023140286	0.748012586	1.367811593	0.171371058	0.41131995
Dqx1	14.58046061	-0.543893227	0.55195385	-0.985396201	0.324429495	0.578949117
Dr1	796.5222953	-0.082193137	0.08918119	-0.921642083	0.3567153	0.610421147
Dram1	586.1564251	0.681687931	0.098125418	6.947108569	3.72849E-12	2.07787E-10
