Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3	log2Fold_change	qvalue
21ur-13431	0	0	0	0	0	0	NA	NA
drh-3	0.660591773	0.897003931	0.869730522	1.085914951	1.146738574	1.785856772	0.837039678	0.14414301
C15C6.6	0.165950531	0.165147025	0.221595796	0	0	0	#NAME?	0.923972277
21ur-5199	0	0	0	0	0	0	NA	NA
21ur-4138	0	0	0	0	0	0	NA	NA
21ur-8679	0	0	0	0	0	0	NA	NA
seu-1	15.07582416	18.81470708	14.58412753	12.30442458	13.05882292	16.22088247	-0.10656542	1
F42A9.7	4.024919604	5.44327881	3.514112429	3.420056604	2.337726981	2.102750096	-0.599805262	0.425296586
ran-3	48.99665176	44.11163958	38.1718196	36.72176162	36.23046186	41.25920947	-0.088725518	1
ZK662.9	0	0	0	0	0	0	NA	NA
T28A11.4	0	0	0	0.096848602	0	0.174442664	Inf	0.791801425
R10F2.6	0.839035604	0.562570546	0.373458204	0.629515913	0.572863819	0.52595514	0.076382328	1
21ur-5848	0	0	0	0	0	0	NA	NA
21ur-5101	0	0	0	0	0	0	NA	NA
R02D5.9	0.220678898	0.146406937	0.098225087	0	0	0.084437672	-2.379739748	0.866999415
21ur-12531	0	0	0	0	0	0	NA	NA
21ur-7985	0	0	0	0	0	0	NA	NA
irld-63	0	0	0	0.017146348	0.030472317	0	Inf	0.791801425
21ur-3828	0	0	0	0	0	0	NA	NA
fkb-3	62.33701575	46.27688583	37.54935117	83.35559569	108.593218	51.56112341	0.853871539	0.275992851
21ur-1284	0	0	0	0	0	0	NA	NA
rbc-2	0.240417122	0.39008651	0.230305532	0.433000364	0.414359015	0.803913017	1.055814628	0.175656738
clec-107	0	0	0	0	0	0	NA	NA
21ur-9506	0	0	0	0	0	0	NA	NA
inx-8	15.29156876	25.6200672	43.56218478	21.14713249	25.80472156	33.01270481	0.024000804	1
T09B9.10	0	0.145375902	0	0	0	0	#NAME?	1
Y46B2A.2	0	0.005037428	0.003379633	0.019355541	0.005733079	0.023241995	2.648417781	0.538731195
T07F12.10	0	0	0	0	0	0	NA	NA
F13H8.3	0.553168438	0.99088215	2.474486383	0.540544331	0.542976053	2.158902408	-0.223766774	1
F53E10.5	0.029998288	0	0	0.03823524	0.033975642	0.017217226	1.675136398	0.867175582
C35D10.12	0.793479317	0.507624052	0.870338678	0.963193747	0.898683569	0.932505661	0.46770841	0.780633552
F29F11.17	0	0	0	0	0.156627708	0	Inf	1
21ur-6360	0	0	0	0	0	0	NA	NA
anr-51	0.073671596	0.094262001	0.091347836	0.093900395	0.011919917	0.120808846	-0.08666835	1
nlp-19	1.452067149	2.064337813	3.093107979	2.203305697	1.957846346	1.666799653	-0.070545484	1
dpy-31	4.302599234	4.210005273	3.811486199	4.718086823	5.689778258	3.6696632	0.308398353	0.810616519
21ur-10577	0	0	0	0	0	0	NA	NA
mir-61	0	0	0	0	0	0	NA	NA
T10G3.4	0	0.021259916	0	0.027229319	0	0	0.548684949	1
C50H2.5	0	0	0	0	0	0	NA	NA
R148.t4	0	0	0	0	0	0	NA	NA
21ur-6252	0	0	0	0	0	0	NA	NA
F56A11.4	0.232875314	0.12478726	0.287041186	0.182657467	0.020288563	0.10281271	-0.973432363	0.557884033
myo-1	3.71940872	5.014456472	4.314203858	4.367976844	4.737604465	5.440155061	0.271276643	0.860418648
K09H11.9	1.367724159	1.398910239	0.634145477	0.629515913	0.38726631	0.784991988	-0.79925038	0.567776417
21ur-3208	0	0	0	0	0	0	NA	NA
apg-1	14.14578324	15.54471245	13.53825719	10.78823416	11.43570974	11.29369128	-0.252444455	0.894822502
21ur-2884	0	0	0	0	0	0	NA	NA
T16H12.13	0.079937636	0.198876475	0.160112569	0.203773937	0.362144989	0.045879429	0.610573738	0.990605091
linc-56	0.137376268	0.027342223	0.146752182	0.315174855	0.217826613	0.031538309	0.962913785	0.895767932
21ur-4068	0	0	0	0	0	0	NA	NA
F13G3.12	4.746466469	5.190001846	4.088411129	3.211598135	4.147979548	2.75782025	-0.352837288	0.808123295
T09B4.4	5.609050593	5.966850555	4.003187448	6.224723788	5.257433546	4.162836297	0.127182267	1
ptc-1	1.98962863	2.561136599	4.171482885	4.281460996	4.073725133	6.827839708	0.901458468	0.253696802
F44E5.14	0	0	0	0	0	0	NA	NA
C38D4.4	17.21823661	20.53219297	19.6101007	10.33219835	9.209259296	14.89104589	-0.626334175	0.29937932
K09C4.5	9.891178496	10.01367676	6.929265352	5.489378765	7.010954536	2.524766822	-0.712875863	0.312336606
F59D12.7	0	0	0	0	0	0	NA	NA
21ur-169	0	0	0	0	0	0	NA	NA
sqst-4	0	0	0	0	0	0.089181362	Inf	0.971967424
srx-121	0	0	0	0	0	0	NA	NA
Y38H6C.16	13.93781731	8.178092208	7.444535888	21.59470296	21.77207141	9.516258306	0.955630712	0.345210217
fbxa-32	0.271160999	0.3373101	0.165955457	0.604829015	0.307113152	0.622520879	1.1068467	0.254157866
21ur-1717	0	0	0	0	0	0	NA	NA
math-45	0.013021856	0.025917612	0.060858858	0.082987032	0.058993487	0.059790141	1.120158314	0.852102995
F02A9.10	207.1351337	209.5042439	184.0837915	117.8022409	131.8543213	133.4293519	-0.535746203	0.447869169
21ur-10305	0	0	0	0	0	0	NA	NA
2-Oct	1.874015233	1.630357704	0.999384447	1.667501812	1.681967998	1.00116213	0.071418869	1
slc-17.7	5.796266915	4.940295621	5.199342507	3.841661215	3.768950758	3.757226607	-0.376308244	0.718210236
21ur-5703	0	0	0	0	0	0	NA	NA
H30A04.8	0	0	0	0	0	0	NA	NA
21ur-15438	0	0	0	0	0	0	NA	NA
srb-5	0	0.019887648	0	0	0	0.022939714	0.346160798	1
F47B3.2	0	0	1.233437157	2.085571805	0	0	0.85443425	1
F10D7.3	27.98768882	38.15046071	31.15405742	33.03459698	36.86611352	42.38541393	0.321875353	0.781271598
21ur-13256	0	0	0	0	0	0	NA	NA
tag-52	0.550261396	0.712909455	1.379428282	0.635187228	0.634977193	1.573127086	0.199979238	1
fbxa-118	0.044182783	0.021984428	0.044248362	0	0	0.050716557	-1.052032041	1
21ur-2290	0	0	0	0	0	0	NA	NA
21ur-10331	0	0	0	0	0	0	NA	NA
F26F12.20	0	0	0	0	0	0	NA	NA
cTel3X.3	0	0	0	0	0	0	NA	NA
dph-3	98.09177019	109.915008	186.750446	140.6365339	132.2171128	135.5224642	0.155038257	1
tut-1	7.54320597	8.353024662	8.480186694	5.655544035	6.658771531	8.170586537	-0.141193512	1
C14B9.t2	0	0	0	0	0	0	NA	NA
F41F3.8	13.07383388	9.541057118	3.607914738	13.99747149	15.46534089	6.202975901	0.56896	0.746722544
C06C3.13	2.183559623	3.259480757	4.373601228	0	0	1.253232822	-2.889736433	0.608849908
21ur-12360	0	0	0	0	0	0	NA	NA
Y71G12B.10	47.16671319	46.63634641	36.90368852	35.52916773	35.76905488	37.07316739	-0.155547359	1
21ur-795	0	0	0	0	0	0	NA	NA
21ur-12993	0	0	0	0	0	0	NA	NA
R10H10.3	6.57361123	8.295056052	12.18017986	10.47928408	8.796898653	10.76406821	0.258993774	0.966516206
21ur-12057	0	0	0	0	0	0	NA	NA
21ur-8565	0	0	0	0	0	0	NA	NA
21ur-6229	0	0	0	0	0	0	NA	NA
T27B1.7	0	0	0	0	0	0	NA	NA
21ur-10240	0	0	0	0	0	0	NA	NA
htz-1	273.2004758	368.6038653	521.9681106	329.7145405	290.4833019	354.5819324	-0.147529868	0.957724171
21ur-3225	0	0	0	0	0	0	NA	NA
C47F8.6	0	0	0.012895472	0.024617941	0	0	1.029520956	1
F58H1.5	2.368892616	2.548565201	2.636009656	1.305662635	1.111863357	0.563439036	-1.221854387	0.018310889
21ur-14909	0	0	0	0	0	0	NA	NA
W03C9.1	8.204234271	6.77190182	4.634898832	6.924675048	7.334154568	4.315033116	0.04118492	1
col-36	0.327533943	0.054324679	0.783603553	3.478903732	11.96347162	2.85110467	4.062616111	0.140500532
21ur-12249	0	0	0	0	0	0	NA	NA
21ur-7812	0	0	0	0	0	0	NA	NA
21ur-12782	0	0	0	0	0	0	NA	NA
21ur-13108	0	0	0	0	0	0	NA	NA
gpx-7	9.143655921	9.09938378	7.410824302	6.030099803	6.543328579	6.057291974	-0.346338437	0.81305295
21ur-2374	0	0	0	0	0	0	NA	NA
srxa-10	0.020579183	0.020479542	0.027479637	0	0	0.023622444	-1.458716052	1
21ur-5329	0	0	0	0	0	0	NA	NA
srh-132	0.019756016	0.03932072	0.026380452	0.025180637	0.022375387	0	-0.707363954	1
F10A3.17	2.782048296	3.494321819	3.696869961	2.203305697	2.019029045	2.29432988	-0.501411657	0.564909766
21ur-12453	0	0	0	0	0	0	NA	NA
21ur-5531	0	0	0	0	0	0	NA	NA
T21B10.11	0	0	0	0	0	0	NA	NA
C41C4.15	0	0	0	0	0	0	NA	NA
fbxb-53	0	0	0.049228924	0	0	0.028212587	-0.757965695	1
ttn-1	0.050563091	0.062591022	0.04116922	0.112388828	0.104058419	0.110418302	1.201944288	0.012295327
moa-1	0.652953059	0.599807597	0.476934723	0.697091068	0.859619381	0.409989538	0.305008644	0.850425583
capg-1	1.851484481	2.52824735	1.596200217	1.130292004	1.214746953	2.207818308	-0.278806125	0.943605056
Y105E8A.50	7.806812631	3.10760531	3.574125734	7.391735242	3.789380025	2.816404944	0.062591669	1
21ur-7007	0	0	0	0	0	0	NA	NA
Y53H1C.11	0	0	0	0	0	0	NA	NA
T26H10.7	0	0	0	0	0	0	NA	NA
Y37E11AM.4	29.16706309	24.39671961	16.15802676	10.65598755	10.89274513	11.90571181	-0.944933209	0.086001967
F11D11.4	0	0.110985904	0	0	0	0	#NAME?	1
ZK1058.3	4.152680907	4.113081006	5.244329203	2.321897222	2.418189822	3.867388917	-0.546364543	0.463284983
F40H6.7	0	0	0	0	0	0	NA	NA
W07G4.3	1.979211067	2.388697835	2.046814595	2.490460033	2.957039549	4.147422141	0.691882427	0.230127416
21ur-10425	0	0	0	0	0	0	NA	NA
C04C11.21	0	0	0	0	0	0	NA	NA
21ur-11993	0	0	0	0	0	0	NA	NA
unc-7	0.794564788	0.60715818	0.388398923	0.307438004	0.53030585	0.358311436	-0.466344368	0.85097506
T06A4.5	0	0	0	0	0	0	NA	NA
drag-1	1.284865565	1.24499591	1.185185337	1.055862877	1.550958964	0.853873382	0.013706286	1
psd-1	8.974410036	10.7852663	8.949646875	7.464177687	8.075443226	10.2797255	-0.039985961	1
21ur-11860	0	0	0	0	0	0	NA	NA
ugt-36	0.155384393	0.16751805	0.190196142	0.181545788	0.249313767	0.297271206	0.61236997	0.758874352
hsd-1	0.014934353	0	0.009971013	0.019035038	0	0	-0.281108645	1
Y75B8A.18	8.988987115	14.51292038	21.15232594	11.93791087	11.8894669	24.10004694	0.203814879	1
acr-7	0.051314326	0.05106587	0.085650818	0.016351063	0.043588416	0.073628397	-0.398847869	1
K07E3.10	0	0	0	0	0	0	NA	NA
C14F11.10	0	0	0	0	0	0	NA	NA
21ur-7135	0	0	0	0	0	0	NA	NA
F11C7.8	0	0	0	0	0	0	NA	NA
21ur-8476	0	0	0	0	0	0	NA	NA
twk-42	2.175381497	2.474112735	1.30716621	2.000304498	2.710187302	2.497078133	0.394673196	0.63947736
zipt-3	13.10735653	11.7395035	11.55413059	9.297465799	7.401089486	9.005602523	-0.390360584	0.681537167
C26G2.11	0	0	0	0	0	0	NA	NA
21ur-8263	0	0	0	0	0	0	NA	NA
K07F5.17	1.741087709	1.881171148	0.963171174	1.077876168	0.563409021	0.685220824	-0.855256746	0.466268218
C01F4.8	0	0	0	0	0	0	NA	NA
21ur-8413	0	0	0	0	0	0	NA	NA
ttr-54	11.69016033	9.356351238	8.369625371	11.85663785	11.60622582	11.59165227	0.365338139	0.720054651
T14B1.4	0	0	0	0	0	0	NA	NA
F28E10.9	0	0	0	0	0	0	NA	NA
21ur-14348	0	0	0	0	0	0	NA	NA
linc-149	0.04151531	0.013771433	0	0.017638204	0	0	-1.515717266	1
T28C12.8	0	0	0	0	0	0	NA	NA
C10F3.15	0	0	0	0	0.319648383	0.323964947	Inf	0.638208594
F46H6.7	0	0	0	0	0	0	NA	NA
21ur-9837	0	0	0	0	0	0	NA	NA
21ur-15448	0	0	0	0	0	0	NA	NA
21ur-15291	0	0	0.659511296	0	0	0	#NAME?	1
21ur-3353	0	0	0	0	0	0	NA	NA
21ur-8182	0	0	0	0	0	0	NA	NA
21ur-1998	0	0	0	0	0	0	NA	NA
Y15E3A.3	0.0698445	0.027802529	0.009326422	0.01780449	0.047462942	0.064138515	0.376973737	1
21ur-14411	0	0	0	0	0	0	NA	NA
21ur-10084	0	0	0	0	0	0	NA	NA
ugt-17	3.181488232	3.498012126	1.687321109	2.779680657	3.646897462	2.753702051	0.25617998	0.815679823
zip-4	11.07448293	11.63708227	11.63950361	11.62616875	12.19214533	16.37547962	0.336014179	0.770859836
K10D6.18	0	0	0	0	0	0	NA	NA
riok-2	24.0184692	22.46103406	18.22242155	17.69296047	15.98784715	19.51338678	-0.169401314	1
21ur-13523	0	0	0	0	0	0	NA	NA
C34F6.11	9.187461902	9.174834724	6.988987764	5.181848584	4.858359452	4.446268917	-0.690298496	0.290835086
jamp-1	9.748113526	10.64785865	8.753146867	5.875481859	6.394433939	7.670142573	-0.434708144	0.651532505
21ur-4253	0	0	0	0	0	0	NA	NA
akt-2	2.320032099	2.335961209	2.132130598	2.73093943	3.184076427	3.148747466	0.529858929	0.484104427
21ur-14144	0	0	0	0	0	0	NA	NA
comp-1	2.222551759	2.047954179	1.560843401	2.622982973	2.796923352	1.776407794	0.422252821	0.661911584
Y22D7AL.16	0.172865137	0.258042227	0.153885969	0.22033057	0.228415407	0.19842853	0.26946422	1
21ur-14814	0	0	0	0	0	0	NA	NA
oig-2	107.27154	112.3706822	124.9017586	102.767029	97.28161296	107.8431755	-0.051456926	1
unc-49	16.82670997	12.05070297	9.294087617	8.21374469	8.395881185	6.502815182	-0.608806132	0.41954258
eri-6	1.492676737	2.512157127	2.110436148	0.867333036	1.218215504	1.889795525	-0.510008731	0.635189253
dagl-2	5.097880958	6.042467324	5.824914455	5.810916124	5.550817114	6.898414436	0.21829371	0.950443499
21ur-940	0	0	0	0	0	0	NA	NA
mboa-2	16.33745019	14.38627577	11.76775058	11.70776165	10.72976576	13.0340309	-0.148009196	1
H34I24.1	7.47524916	8.714321784	7.20115037	6.090991811	7.045223146	4.474218595	-0.290217215	0.856689472
21ur-2338	0	0	0	0	0	0	NA	NA
tomm-40	199.0582119	192.6715292	160.6019197	99.57190779	107.7204467	117.0596918	-0.654921638	0.278889971
21ur-13058	0	0	0	0	0	0	NA	NA
F58F9.8	0	0	0	0.701398353	0.514866167	0.494354816	Inf	1.03E-09
C34C12.11	0	0	0	0	0	0	NA	NA
21ur-15018	0	0	0	0	0	0	NA	NA
mrps-5	24.47801983	24.4697251	25.30138874	22.02297319	24.98158176	25.28260998	0.072492002	1
egl-44	1.500999741	1.956789099	1.533292181	2.104459855	2.227014802	2.291548004	0.524971923	0.527532308
T11G6.5	0.556712675	0.978264534	1.014620498	0.626471833	0.653246605	1.151422806	0.040216348	1
F47G4.11	0	0	0	0	0	0	NA	NA
21ur-10503	0	0	0	0	0	0	NA	NA
spc-1	4.838896287	5.160844532	4.047420463	8.466350196	9.198548523	7.147998671	0.938635122	0.04313968
21ur-4894	0	0	0	0	0	0	NA	NA
F48B9.9	0	0	0	0	0	0	NA	NA
oac-51	0.045292176	0.056341098	0.083158903	0.101024934	0.205189137	0.155970024	1.429420636	0.278407566
F54D5.3	328.8320132	385.0854761	423.9846471	354.9325178	388.3864603	295.5417873	-0.017086626	1
21ur-11616	0	0	0	0	0	0	NA	NA
F42G4.10	0	0	0	0	0	0	NA	NA
gtf-2F2	32.39911731	32.26831076	31.10944762	30.47906214	29.3676952	34.54460321	0.09050934	1
F16G10.10	0	0	0.024297785	0	0	0	#NAME?	1
ttr-50	5.234420965	7.684995908	13.84973722	3.994778554	3.110596999	14.27943628	-0.23321849	1
B0496.12	0	0	0	0	0	0	NA	NA
21ur-11631	0	0	0	0	0	0	NA	NA
Y116A8A.7	0.082316732	0.163836334	0	0	0.139846168	0.047244888	-0.252229846	1
21ur-5419	0	0	0	0	0	0	NA	NA
21ur-15307	0	0	0	0	0	0	NA	NA
T19D7.6	3.611449992	1.577837819	2.293587056	3.985597567	2.494071779	1.769426384	0.2506404	1
21ur-10282	0	0	0	0	0	0	NA	NA
21ur-7660	0	0	0	0	0	0	NA	NA
K03C7.6	0	0	0	0	0	0	NA	NA
srh-24	0.021675879	0	0	0.027627658	0	0	0.463438737	1
T10C6.19	0	0	0	0	0	0	NA	NA
xpc-1	0.222255176	0.374775615	0.420438451	0.480005884	0.377584653	1.226004847	1.136584711	0.59778002
sir-2.3	0.048018094	0.119463994	0.112208519	0.061202936	0.081576931	0.110238072	-0.031100324	1
che-7	0.049331311	0.073638685	0.131745419	0.015719185	0.041903965	0.099096293	-0.609364173	0.942898144
F26A10.18	0	0	0	0	0	0	NA	NA
21ur-12972	0	0	0	0	0	0	NA	NA
ZC334.13	2.397063231	1.192728514	1.723522854	1.292606009	0.417673887	0.317485648	-1.274921479	0.260962469
F23B12.11	0	0	0	0	0	0	NA	NA
F52C6.13	1.577829437	1.339279565	1.828041378	0.828088047	0.525596335	0.799041061	-1.03349614	0.228928119
21ur-10816	0	0	0	0	0	0	NA	NA
21ur-9551	0	0	0	0	0	0	NA	NA
slc-25A18.1	35.69610023	30.81166629	30.41943345	18.97368982	20.62597361	22.42116003	-0.533917297	0.45913803
lpd-5	247.480371	242.5499739	246.3740448	194.5879924	202.4214019	207.8006348	-0.172355719	0.974310325
grl-20	0.168648914	0.209790428	0.619297193	0.698609123	2.435369846	0.77435524	2.071600263	0.448241217
fax-1	0.119315296	0.152662616	0.125182506	0.043450564	0.077219905	0.058697018	-1.030826353	0.751798968
algn-6	2.730171605	4.355315888	5.404328677	3.235012333	3.511692653	5.181189399	0.040864992	1
21ur-9289	0	0	0	0	0	0	NA	NA
21ur-7576	0	0	0	0	0	0	NA	NA
Y82E9BR.8	0	0	0	0	0	0	NA	NA
21ur-6412	0	0	0	0	0	0	NA	NA
K08A2.16	0	0	0	0	0	0	NA	NA
21ur-10929	0	0	0	0	0	0	NA	NA
AC3.12	0.94620917	0.579463246	0.242977846	0.649395363	1.483841442	0.668390838	0.781645719	0.66299374
F42A9.13	0	0	0	0	0	0	NA	NA
T27A3.12	0	0	0	0	0	0	NA	NA
C09G5.12	0	0	0	0	0	0	NA	NA
W04D2.11	0	0	0	0	0	0	NA	NA
Y71G12A.4	11.52925689	7.761440675	4.911882639	7.930021358	7.29704779	4.383197383	-0.184596195	1
F52H2.10	0	0	0	0	0	0	NA	NA
zen-4	2.546396626	3.664243765	4.531671931	3.4039094	3.275917411	6.120900597	0.357987912	0.882201856
F14B6.6	2.929379356	3.673620677	3.13248936	1.578487664	2.130928056	1.88632403	-0.683536989	0.348382311
sri-42	0	0	0	0	0.024022655	0.024347059	Inf	0.966516206
C14B9.2	5.574132683	7.525884218	6.540775198	7.887763206	8.312148948	5.770134965	0.281176783	0.874467475
F55D10.6	0	0	0	0	0	0	NA	NA
21ur-1980	0	0	0	0	0	0	NA	NA
glb-1	42.17909338	44.77032632	85.26244476	24.07111474	24.08151006	43.60466951	-0.810637914	0.482314747
21ur-3940	0	0	0	0	0	0	NA	NA
C09B7.8	0	0	0	0	0	0	NA	NA
R04B5.11	1.650076306	2.26764381	1.731217153	1.201803108	2.135832378	0.811753078	-0.321862385	0.971967424
soap-1	0.266330495	0.374370362	0.284507521	0.428567887	0.282789554	0.515895071	0.522789091	0.557130848
F15G9.2	0.021081114	0.020979043	0.014074936	0	0	0.048397202	-0.127590298	1
21ur-2260	0	0	0	0	0	0	NA	NA
otub-2	1.898996605	2.323132349	2.059290374	3.607511602	4.685132015	6.178474351	1.314758763	0.002343613
EGAP1.5	11.16466552	8.743851246	6.836653724	7.66245166	10.02616855	7.58325593	0.032590092	1
anr-44	0.006316631	0	0	0.008051056	0.007154128	0.029002952	2.885052778	0.597599692
ZK1098.6	1.203653545	1.503653469	1.487564368	2.252268046	2.407425878	2.175364627	0.818987802	0.24613268
21ur-1489	0	0	0	0	0	0	NA	NA
Y49F6A.7	0	0	0	0	0	0	NA	NA
gras-1	12.87353377	23.35666767	32.76645147	16.80244507	15.98111977	29.13511589	-0.05182121	1
math-7	0	0	0.01678756	0	0	0	#NAME?	1
Y53C10A.22	0	0	0	0	0	0	NA	NA
21ur-1120	0	0	0	0	0	0	NA	NA
K08H2.4	0.241769422	0.3849581	0.774810474	0.061630929	0.383354529	0.832567259	-0.045389501	1
F09C6.13	0	0.176439129	0.414308378	0	0	0.508791103	-0.142546676	1
D2096.6	256.363018	302.3294739	149.0725592	145.9305727	165.4607819	111.3507077	-0.618679355	0.45790819
nlp-20	81.1083222	62.89349203	81.52878644	90.42366581	76.0427521	69.29124274	0.173976813	1
ZK945.11	0	0	0	0	0	0	NA	NA
21ur-7770	0	0	0	0	0	0	NA	NA
tald-1	300.2020072	289.9984025	366.5715771	228.4184244	218.5053206	212.1143827	-0.427856309	0.561174401
21ur-3891	0	0	0	0	0	0	NA	NA
21ur-10613	0	0	0	0	0	0	NA	NA
srr-8	0	0	0	0	0.040577126	0.020562542	Inf	0.792796139
21ur-2409	0	0	0	0	0	0	NA	NA
spr-5	5.784592127	5.917232901	4.939919242	5.486831308	5.068562007	7.412116302	0.22197883	0.906844967
21ur-5529	0	0	0	0	0	0	NA	NA
H04D03.4	0.130464254	0.059922723	0.06700405	0.038373974	0.045465227	0.023039597	-1.156988431	0.662912509
lgc-29	0.121613664	0.034578523	0.092795559	0.022143776	0.078707391	0.079770263	-0.37293447	1
ZK180.17	0	0	0	0	0	0	NA	NA
F53F10.6	4.272081088	6.574324245	7.557075299	5.725788054	5.1876693	6.268824902	0.012743406	1
21ur-4576	0	0	0	0	0	0	NA	NA
21ur-7826	0	0	0	0	0	0	NA	NA
21ur-8023	0	0	0	0	0	0	NA	NA
stip-1	2.265483665	2.867987898	2.171095508	2.20003184	2.740403058	3.131219897	0.258924159	0.876750782
srw-89	0	0	0	0	0.021633661	0.021925804	Inf	0.966516206
F46F3.9	0	0	0	0	0	0	NA	NA
ztf-14	0.096611254	0.096143478	0.082932558	0.087956315	0.093789047	0.126740778	0.272804738	1
21ur-3880	0	0	0	0	0	0	NA	NA
Y49F6B.19	0.064622481	0	0.086291198	0	0	0	#NAME?	1
21ur-12034	0	0	0	0	0	0	NA	NA
21ur-14516	0	0	0	0	0	0	NA	NA
srh-115	0	0	0	0	0	0	NA	NA
21ur-7795	0	0	0	0	0	0	NA	NA
cutl-13	0.108525198	0.061714135	0.072457519	0.118563535	0.10535496	0.106777684	0.554086032	0.965468593
21ur-9432	0	0	0	0	0	0	NA	NA
21ur-5358	0	0	0	0	0	0	NA	NA
T04F8.11	0	0	0	0	0	0	NA	NA
21ur-3174	0	0	0	0	0	0	NA	NA
21ur-9465	0	0	0	0	0	0	NA	NA
egl-19	0.180704524	0.275033478	0.195166679	0.406451474	0.373209757	0.475862424	1.06585113	0.07968757
21ur-4629	0	0	0	0	0	0	NA	NA
21ur-13020	0	0	0	0	0	0	NA	NA
cal-5	28.53926335	35.67666624	34.93309516	16.78441792	17.65802819	26.69306087	-0.588129562	0.367298058
F48A11.9	0	0	0	0	0	0	NA	NA
21ur-3533	0	0	0	0	0	0	NA	NA
21ur-3566	0	0	0	0	0	0	NA	NA
21ur-11517	0	0	0	0	0	0	NA	NA
21ur-11956	0	0	0	0	0	0	NA	NA
M117.6	22.12673751	26.45410679	25.54507087	17.43059618	17.40307864	15.6979015	-0.437602216	0.613194125
nhr-114	213.7530641	183.1585067	200.1545285	46.87136352	61.29264677	46.69352021	-1.835592553	1.08E-06
mrpl-35	86.54128862	83.56889553	71.71666863	50.60674469	57.97195345	53.31362773	-0.464916993	0.579653671
21ur-4796	0	0	0	0	0	0	NA	NA
far-6	97.51462529	154.0256375	166.7957542	111.7611928	112.1793042	116.010972	-0.185596537	0.930165272
21ur-13141	0	0	0	0	0	0	NA	NA
21ur-1125	0	0	0	0	0	0	NA	NA
zip-9	61.63944536	69.35326693	37.16978562	64.34859926	77.7774576	73.79910403	0.4805067	0.433144639
cisd-3.2	267.9960147	267.5311679	307.5465002	231.7260106	242.9225913	220.5716375	-0.166793429	0.971967424
T13C2.2	0.933340282	1.111969037	0.684587771	0.569675998	0.744428269	0.331971685	-0.604774535	0.567303238
C49A9.6	0.842777398	1.467719405	0.997487999	3.10049666	2.668311364	4.111483118	1.696701305	0.000147586
21ur-10848	0	0	0	0	0	0	NA	NA
F19B10.13	0.300635021	0.119671757	0.040144166	2.145828157	2.928257144	0.759204811	3.782703408	0.009575645
21ur-13702	0	0	0	0	0	0	NA	NA
Y82E9BR.19	1.985054203	1.942518835	1.689800474	1.370477228	1.236534535	2.639384277	0.007877661	1
W01A11.18	0	0	0	0	0	0	NA	NA
F47E1.3	0.113727064	0.192399906	0.113895865	0.043486297	0.025761136	0.026109017	-2.012025112	0.149302181
21ur-8816	0	0	0	0	0	0	NA	NA
C25F6.13	0	0	0	0.394621916	0.525988571	0.177697191	Inf	0.360758107
B0205.14	9.189146747	5.432467929	4.920301381	5.450282514	4.843093594	2.610901713	-0.482849504	0.790582612
21ur-15195	0	0	0	0	0	0	NA	NA
srsx-33	0	0.022635283	0	0.028990864	0	0	0.548684949	1
K09C4.10	0.273647514	0.29889061	0.34312412	0.23819521	0.219218317	0.444357326	0.082079468	1
21ur-8927	0	0	0	0	0	0	NA	NA
21ur-14726	0	0	0	0	0	0	NA	NA
21ur-3923	0	0	0	0	0	0	NA	NA
far-2	9929.108966	12836.0826	12353.51151	10082.08607	13506.91448	12688.88645	0.160257077	0.994395943
21ur-6288	0	0	0	0	0	0	NA	NA
21ur-376	0	0	0	0	0	0	NA	NA
tag-304	11.70387958	11.25607355	9.753130737	6.150701799	8.729933814	6.617069301	-0.491254951	0.564909766
D2096.13	0.228960446	0.227851856	0.45860057	0.116731428	0.051863479	0.525638491	-0.314703204	1
21ur-12230	0	0	0	0	0	0	NA	NA
F39B3.7	0.207958059	0.05173779	0.347111209	0.463853831	0.471060775	0.059677753	0.814700092	0.963367817
21ur-2652	0	0	0	0	0	0	NA	NA
F53G12.4	0.610691651	0.627339126	0.6444797	0.652831318	0.6247259	0.520097572	0.047918781	1
T28C12.11	0	0	0	0	0	0	NA	NA
21ur-13964	0	0	0	0	0	0	NA	NA
F26F12.10	0	0	0	0	0	0	NA	NA
T26A8.6	0	0.163836334	0.439674197	0	1.118769341	0.377959105	1.410776759	0.951591275
21ur-7323	0	0	0	0	0	0	NA	NA
rei-1	7.902406255	11.00980167	13.79320768	13.12990334	13.45719693	21.18730755	0.65291996	0.363330638
21ur-2720	0	0	0	0	0	0	NA	NA
21ur-207	0	0	0	0	0	0	NA	NA
math-2	0	0	0	0	0	0	NA	NA
21ur-6713	0	0	0	0	0	0	NA	NA
T28B4.t1	0	0	0	0	0	0	NA	NA
21ur-9000	0	0	0	0	0	0	NA	NA
C07H6.18	0	0	0	0	0	0	NA	NA
21ur-3447	0	0	0	0	0	0	NA	NA
ZK813.9	0	0	0	0	0	0	NA	NA
21ur-9043	0	0	0	0	0	0	NA	NA
21ur-904	0	0	0	0	0	0	NA	NA
21ur-5893	0	0	0	0	0	0	NA	NA
21ur-8295	0	0	0	0	0	0	NA	NA
21ur-9097	0	0	0	0	0	0	NA	NA
21ur-11698	0	0	0	0	0	0	NA	NA
21ur-13260	0	0	0	0	0	0	NA	NA
glb-25	0.645721912	0.682757642	0.458065239	0.565829479	0.502793225	0.74121163	0.133035088	1
