Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3	Fc
sri-21	0.043763326	0.021775715	0.102265992	0.027889946	0.04956573	0	2.166185615
hum-7	0.756131288	0.69007025	0.556550607	0.235061063	0.338376004	0.275203154	2.359954307
dmd-7	11.86463942	13.39514487	14.10748667	3.739605699	4.867895879	4.874547019	2.919976936
F10A3.12	0.021608142	0	0	0	0	0	720.9380667
21ur-15004	16.79261329	10.81319807	6.595112962	2.518063654	0	7.937141207	3.271183307
rrn-4.2	0.69727114	0.173473766	1.047459118	0	0	0	63940.13413
F53G2.1	0.009670777	0	0.006456754	0	0	0	537.9177
M60.14	0	0.162546284	0	0	0	0	5418.876133
F25E5.16	0.163153612	0.115974034	0.140053522	0.059414985	0.026397928	0.107017634	2.173831763
cpr-8	8.001914442	8.115332925	13.0330451	5.132024081	5.108680147	4.15383557	2.025093742
F46G10.4	29.11520821	24.82922631	17.69916962	10.25158259	11.13125697	8.832130423	2.371129416
ZK662.7	0	0.160026187	0	0	0	0	5334.8729
eat-18	1.096589414	0.636579942	0.366072349	0.23294862	0.413993941	0.314688418	2.183001329
C07A9.12	1.728651368	1.516180315	1.780121592	0.85891578	0.796412073	0.369951497	2.481116136
fbxa-141	0.058269147	0.173961052	0.2074867	0.024756244	0.043996547	0.111476702	2.439761061
R07H5.14	0	0	0.101836303	0	0	0	3395.2101
sra-31	0.020397066	0	0.027236455	0	0	0	1588.117367
C24H11.2	0.251440199	0.357461093	0.155884488	0.160240414	0.040682521	0.103079756	2.515720428
str-111	0.060477599	0.020061592	0.040378243	0.025694527	0.022832027	0	2.491265326
T01G1.t1	0	0.282786002	0	0	0	0	9426.866733
str-155	0.060832306	0.020179255	0.02707671	0	0.02296594	0	4.702364619
mab-23	0.111826504	0.111285057	0.074661656	0	0	0.064181735	4.638086759
hpo-26	13.09525841	17.41424635	32.16130785	6.154485187	5.162589249	7.538067068	3.323804947
W05B10.6	0.248428939	0.247226085	0.082932558	0.052773789	0.093789047	0.095055583	2.39463359
C26D10.6	1.529621651	2.149795523	2.606903966	0.461753587	0.42550865	0.40045085	4.881771571
acr-16	0.872986262	0.689491587	0.601357996	0.370897151	0.251106545	0.349934081	2.226311083
F47B7.5	0.035459515	0	0	0	0	0	1182.6505
R12B2.10	1.037190821	0.344056302	0	0	0	0	46041.9041
scl-10	0.259703492	0.290751805	0.390133443	0.124129898	0	0	7.576234497
srm-5	0.019260739	0.038334964	0.064297759	0	0.021814444	0	5.582622667
ssr-2	1.055500524	0.643095892	0.704711447	0.356921795	0.463539945	0.222536669	2.304229654
F14F9.6	0.942900746	0.156389228	0.681994636	0.100150259	0.177986031	0.090194786	4.836096453
B0348.9	0.282870224	0.375334148	0.314766755	0.120180311	0.106791619	0	4.286557644
Y75B8A.3	0.268133937	0.622616575	0.520789179	0.227838897	0.202456496	0.205190489	2.221197561
nhr-87	7.199548006	6.881126043	5.529748561	2.978094514	2.861467737	2.33317063	2.39949389
C13C4.9	0.105298561	0.104788721	0	0	0	0	7003.242733
dmsr-15	0	0.017826751	0	0	0	0	594.8917
ebp-3	0	2.013095385	0	0	0	0	67103.84617
fbxa-133	0	0.019887648	0	0	0	0	663.5882667
mpst-3	11.77466629	15.33447658	17.83721279	6.366108674	7.125276867	7.050718675	2.188011276
ugt-52	3.865545126	2.399507052	1.422451486	1.333365809	1.314863598	0.922582834	2.152872553
C29F9.5	0.13195812	0.07879152	0.105723185	0.033638255	0.059781568	0	3.387278439
K09C6.3	0.182764902	0	0.183036175	0	0	0	12193.70257
T02H6.5	0	0.038017271	0.038258943	0	0	0	2542.8738
clec-94	0.032311241	0	0.021572799	0	0	0	1796.468
math-15	0.093126	0.069506324	0.062176149	0.029674151	0.026368301	0.053448762	2.05321016
clec-241	0	0	0.02167408	0	0	0	723.136
F02A9.9	0	0.158795216	0	0	0	0	5293.840533
F11D11.12	0	0	0.142048587	0	0	0	4735.619567
nlp-57	7.430620807	7.189236164	7.992883172	4.340841075	3.62347682	3.198549442	2.02571073
C04C11.1	1.415960165	2.865178762	2.520998811	0.721902208	0.7216635	1.110657985	2.663093979
Y39G8B.13	0	0.625556913	0	0	0	0	20852.56377
21ur-15588	4968.637933	7125.897526	6787.030749	2340.540166	2888.662438	2850.567571	2.336893971
Y38E10A.30	0	0.355920313	0	0	0	0	11864.6771
C27A7.9	0.360135702	0.071678396	0.144268096	0	0.081576931	0.082678554	3.507019104
C52E4.17	0	0.143356793	0	0	0	0	4779.226433
agr-1	0.286153958	0.364130143	0.187920451	0.119582399	0.15407746	0.070001924	2.439039176
F49C5.7	0.030868774	0	0	0	0	0	1029.6258
nas-19	0.017417142	0	0	0	0	0	581.2380667
Y54G2A.41	2.080500762	3.471010482	8.29350046	1.949828051	1.940520273	1.475043941	2.58042861
daf-37	0.286319067	0.170959653	0.229395233	0.145974705	0.032428097	0.082165023	2.635298326
C28G1.10	8.439886092	9.107372704	7.535886429	2.116901552	1.996235491	1.984285302	4.113729344
F43C11.11	0	0.019383454	0.013004448	0	0	0	1079.930067
F49C12.5	0.013611428	0.013545524	0.009087754	0	0	0	1208.156867
F56A12.11	0	0.142368125	0.286546287	0	0	0	14297.4804
ptp-4	0.054733025	0.054468016	0.044663474	0.007751295	0.013775524	0.020942325	3.622971892
str-240	0	0	0.013304262	0	0	0	444.1420667
mab-31	21.93933232	17.42789867	12.33964126	4.591936172	4.464621575	2.633350587	4.423205963
T11F9.12	1.266583092	2.072740816	1.885468523	0.849035031	0.669439999	0.753866872	2.299298546
grd-11	0.353507437	0.189969737	0.118010713	0.036045901	0.064060412	0.016231373	5.685929553
Y108F1.1	0.028931404	0	0	0	0	0	965.0468
Y51A2B.2	0.020518117	0	0	0	0	0	684.6039
F44A2.3	0.745574851	1.40015956	0.915286982	0.459820319	0.490312824	0.483130334	2.135700408
srsx-17	0.06606311	0.043828828	0.117619849	0.084202765	0	0.02527752	2.07791757
lgc-1	0.111525895	0.147981205	0.111691429	0.047382918	0.021052111	0.042672802	3.340885387
dct-11	39.94132866	51.44875674	61.67126307	22.4607028	25.97244267	26.45713736	2.043807857
W08E12.6	4.609736982	3.982133127	1.816709358	1.468870465	2.139128416	0.992142651	2.262665049
efhc-1	0.046303162	0.015359656	0.020609728	0	0	0	2742.4182
F52E10.2	0	0	0.093264224	0	0	0	3109.474133
R13.8	0	0.151789545	0	0	0	0	5060.318167
M01G12.10	0	0	0.031838476	0	0	0	1061.9492
C09F12.3	0.227569294	0.261308584	0.163625587	0.066935869	0.079305168	0.12056417	2.445617431
T16A1.4	0.050105837	0	0	0	0	0	1670.861233
srx-97	0.043488085	0	0	0	0	0	1450.2695
fbxc-24	0	0	0.011807108	0	0	0	394.2369333
T22B7.8	0.951215568	0.983018006	1.148038182	0.466308084	0.497230818	0.461950017	2.162255851
C25F6.23	0	0	0.108201072	0	0	0	3607.369067
grl-30	1.078874613	0.488023124	0.458383738	0.437535883	0	0.168875345	3.339727209
chil-20	0.093440614	0.055792914	0.012477241	0.023819521	0.021165906	0	3.593937868
Y92C3B.4	0.162061066	0	0.054100536	0	0	0	7205.720067
H05C05.3	0.0176393	0	0	0	0	0	588.6433333
nspb-3	4.665275982	9.699900566	5.005929116	1.274200885	1.037894449	1.05191028	5.758345225
CD4.10	30.15831772	25.40723462	24.43235694	10.37248528	9.698869593	12.4552062	2.459464101
srz-85	0.086522696	0.064577825	0.072209266	0	0	0	7443.659567
AH9.1	0.050349069	0.083508811	0.033615867	0	0.076032868	0	2.202070105
sri-6	0.020869031	0	0	0	0	0	696.3010333
C34H4.2	49.10906465	76.25816795	51.53128153	37.72059353	32.05647085	18.18487241	2.011080253
F22F1.3	0.168648914	0.363636742	0.225198979	0.179130544	0.1273396	0.064529603	2.041738953
Y43F8A.1	3.18291363	2.730605573	5.129532304	1.538816677	1.988923273	1.637822789	2.137821582
srd-67	0.021275709	0.021172696	0.028409717	0	0	0.024421973	2.89903446
B0454.20	0	0	0.06502224	0	0	0	2168.074667
B0024.15	0.240508016	0.259288807	0.29439055	0	0.068099003	0.184049651	3.1495543
srv-5	0.082316732	0	0.054959275	0.02622983	0.023307695	0	2.770794444
C17B7.14	0	0	0.104922252	0	0	0	3498.075067
chil-26	0	0	0.013342714	0	0	0	445.4238
lgc-46	0.991682121	0.581313202	0.471634797	0.190462575	0.246173214	0.187123172	3.277917029
btb-18	0.300635021	0.069041398	0.231600957	0.029475661	0.104767697	0.132728114	2.252215832
Y64G10A.1	0	0	0.015236235	0	0	0	508.5411667
nas-39	2.033707492	1.59740426	1.372365418	0.573970392	0.411312258	0.641974656	3.074791646
F14H12.7	7.882650239	8.188539991	8.77150024	2.732099064	4.150634255	4.841656136	2.118889906
npr-30	0.680125128	0.709062168	0.432466424	0.227038526	0.36680962	0.278822291	2.087447498
T25B6.3	0	0.045570371	0.061146743	0	0	0	3557.570467
C07G1.15	0.987800782	0.983018006	0.753727196	0.359723379	0.639296766	0	2.727190964
R05D3.6	0.251440199	0	0	0	0	0	8382.006633
W01D2.6	1.041926852	0.754096005	2.023705895	0.362187238	0.214558504	0.434911847	3.775713041
W08F4.14	0	0	0.51295323	0	0	0	17099.10767
anr-38	0.041738061	0	0.027866674	0	0	0	2320.491167
D2005.1	0.021341375	2.888373895	0.014248701	0	0.048341885	0.048994699	30.03663663
D1054.18	2.915347172	3.90550397	8.983613332	0.428751379	0.634977193	0.128710398	13.253898
ZK563.2	0.385483232	0.263736538	0.217156159	0.13818642	0.068217643	0.152105494	2.416604835
lgc-20	0.61645814	0.567462846	0.452740295	0.255360839	0.244367152	0.265357618	2.139187121
B0393.10	0	0.146406937	0	0	0	0	4880.8979
K05F1.14	0.776506497	0.588759448	0.54312695	0.141388601	0.167516265	0.127333816	4.374653083
K02F6.10	0	0	0.276994744	0	0	0	9233.8248
T06A4.3	48.66099694	34.8205006	17.12261345	15.99572452	19.8308262	7.046069221	2.346581831
F11A5.16	0	0	0.033945434	0	0	0	1132.181133
F28D1.13	3.829627647	3.017109111	5.220285568	0.813528257	0.542172834	0.366329594	7.007437458
C25E10.5	1.893451803	3.768568015	3.998538062	0.840205824	1.842678914	0.740585184	2.821861474
cth-1	676.2703858	728.895271	591.4314527	327.0771331	338.2494927	289.0576527	2.092026403
21ur-12698	0	0.983018006	0	0	0	0	32767.93353
mboa-4	7.398719198	5.140392044	3.01876703	2.567127642	2.405280188	1.100924474	2.561670841
oac-16	0.010274302	0.010224556	0.013719403	0.013095428	0	0	2.609008337
Y47D7A.7	1.983698291	6.373501991	9.043954087	0.577916248	0.577725151	3.057751121	4.1299628
C55C3.7	0.046406748	0.046182054	0.046475628	0.029574573	0	0	4.698984168
str-199	0.021341375	0	0	0	0	0	712.0458333
F22H10.9	0	0.439220811	0.44201289	0	0	0	29374.79003
C50A2.3	45.28330988	51.95982197	38.04257607	8.381937418	8.447898703	7.092764483	5.655142188
ttx-3	0.209533499	0.243272133	0.186528447	0.089022452	0.019776226	0.060129858	3.784642276
T21C9.11	0.305955994	0.578501747	0.571965549	0.272975927	0.173260739	0.210720563	2.216922542
sdz-38	0.272496767	0.135588691	0.068225307	0.043414891	0.038578253	0.117297653	2.390028903
T11G6.3	7.626403095	6.071581803	4.451701249	2.07369948	1.546534089	1.417346644	3.602857995
T21B4.21	1.681931061	1.952751985	11.41667528	0.357292816	0.634977193	3.861311939	3.101082559
M01D7.9	0.0833085	0	0.166864304	0	0	0.095628207	2.615655974
acox-1.3	0.690414465	1.020197205	0.998745548	0.199997491	0.225107901	0.708458897	2.39012224
21ur-13267	0	1.966036012	0	0	0	0	65535.2004
F56F3.8	0	0.143356793	0	0	0	0	4779.226433
F46A9.12	0.180381012	0.179507636	0.120432498	0	0	0	16010.70487
R07C12.3	0.025515149	0	0	0	0	0	851.1716333
clec-229	30.91450595	19.36909553	8.549220507	9.699208148	7.458462272	4.1155547	2.765580755
F43C9.1	0.689306465	1.56486667	3.207156179	0.164733136	0.31715891	0.321441856	6.798330433
sto-3	0.129003833	0.051351687	0	0.03288516	0	0.029616199	2.88532393
K01A12.3	0.166952245	0.096917268	0.06502224	0.035465685	0.047271944	0	3.974636578
Y39B6A.t6	0	0	0.192357461	0	0	0	6412.582033
F08B6.7	0	0.12821974	0	0	0	0	4274.658
F41E6.5	7.519633452	5.577681975	4.261457606	3.228690272	2.914178985	1.87743917	2.164352305
F54E2.9	0.04165425	0.06217885	0.083432152	0.026545852	0	0.023907052	3.710948779
21ur-3448	0.987800782	0	0	0	0	0	32927.3594
Y82E9BR.10	0	0.208518971	0	0	0	0	6951.299033
del-6	11.92959406	17.80774926	21.47639349	7.02152365	7.329373502	9.274534963	2.16773757
fbxa-77	0.182649956	0.31159816	0.017421053	0.033257444	0.029552398	0.059902953	4.169648071
mir-4813	0.864325684	1.720281511	0.577072384	0	0	0.992142651	3.186654502
math-9	0	0	0.017893717	0	0	0	597.1239
pals-24	2.220916327	2.688651898	2.369436279	0.729571423	1.140996546	1.024995057	2.513847718
C24B9.17	0.252973371	0	0.168899234	0	0	0	14062.7535
vab-2	17.28145175	16.53283724	11.92334625	7.66479405	9.115594995	4.636777953	2.135559537
T23F6.2	0.411583659	0.054612111	0.384714923	0.104919319	0.062153852	0	5.092737275
str-172	0	0	0.013342714	0	0	0	445.4238
K03H6.5	1.468734814	1.510891637	1.553550476	0.567916504	0.317741173	0.435690329	3.430721435
spp-9	0.066486591	0.066164673	0.221950917	0	0	0	11820.0727
F01D5.2	22.03385475	32.24885937	29.93885981	10.32594013	10.22755554	10.42490188	2.718719514
srw-108	0.03509952	0.034929574	0.046868823	0.044737172	0	0	2.611825363
Y71H10B.1	72.38215563	76.69112811	56.33429843	30.1675363	32.68025987	34.8989704	2.101425851
F52H2.1	1.262104275	1.105703561	0.69860869	0.32998026	0.390958397	0.507679859	2.495824771
T09A5.4	0.208830367	0.323274378	0.371805026	0.088723719	0.105119267	0.159808212	2.555935838
F47F2.1	9.163934964	9.927889682	7.939959792	2.442218363	2.972152285	1.243166695	4.060327873
B0410.3	43.2606086	63.34164742	58.08208886	16.34589184	12.85150422	11.26124308	4.070437078
glb-28	1.966539171	1.451980725	1.694157458	0.929835432	0.646628151	0.546133569	2.408689444
srg-41	0.022896045	0.022785186	0	0	0	0	1523.041033
F31E9.3	0.15670494	0.233919299	0.117703149	0.024966637	0.110926139	0.089939277	2.250908944
F31A3.5	1.553843926	1.17906935	1.050401418	0.557015485	0.571955112	0.746893906	2.016837937
irld-9	0	0.013572241	0	0	0	0	453.0747
sru-12	0	0	0.014117979	0	0	0	471.2659667
mtp-18	25.25694215	30.94446502	29.13697212	12.34906666	13.5056227	11.31161441	2.296122311
srm-4	0.039512031	0.03932072	0.026380452	0.025180637	0	0	4.175021568
F57G9.3	0	0.027746476	0.037230476	0	0	0.032004602	2.029282113
rhr-1	97.28134596	120.8201161	131.1546236	21.1593323	23.12284047	21.63897333	5.298088797
arrd-7	14.98164519	18.61180758	13.98163948	7.575174825	8.89421626	5.480407024	2.167450107
oat-1	2.335483442	1.684374307	1.29649659	0.51842487	0.430949101	0.286158791	4.30288415
C01F1.4	1.076525403	1.256732601	1.285454652	0.554124786	0.422050709	0.594097396	2.304511959
Y41D4B.1	0.603143157	0.7931516	1.193694901	0.164733136	0.31715891	0.346168152	3.127779435
Y18D10A.23	18.96028723	21.98137486	22.70734032	7.676596834	7.225385326	12.26792262	2.342628836
slc-36.2	30.88098739	20.81641567	13.40858884	8.200064791	10.37839086	8.362939226	2.416578362
Y49F6B.6	0.173588422	0	0.057948691	0	0	0	7718.2371
F54A3.9	0	0	0.230828954	0	0	0	7694.965133
F14B8.4	15.43864498	26.10082292	41.54921166	8.889198847	8.911576474	18.33753313	2.299185632
sru-8	0.039287531	0.019548654	0	0	0	0	1961.5395
C09H10.13	0.211671596	0.070215572	0.141323849	0	0	0	14107.0339
dct-16	5175.703269	6924.929631	10753.37788	3657.52175	2828.988936	3193.510309	2.360946406
snf-12	0.459621869	0.571745566	0.347484446	0.137841217	0.176072203	0.11638037	3.204442902
Y71A12B.3	0	0	0.016972717	0	0	0	566.4239
F59A1.13	1.285138795	1.570842915	0.951295082	0.302676338	0.411345495	0.432934975	3.319459604
rrn-2.1	77.1453042	131.1461669	602.0562239	58.23639372	123.6130438	123.8816549	2.650524317
Y54G2A.38	0.04504629	0	0.015037717	0.028707566	0	0	2.091858635
fbxa-5	0.232601407	0.294604785	0.098825852	0.080855255	0.071847572	0.048545206	3.110748635
mir-242	0.987800782	0	0.659511296	0	0	0	54910.73593
srh-246	0.041780093	0	0.013947369	0	0	0.023979279	2.322464021
clec-25	0.237072188	0.511169363	0.461657907	0.100722546	0.134252321	0.18142037	2.905651531
F29A7.8	0	0.029281387	0.019645017	0	0	0	1631.213467
msrp-4	29.37060991	27.32790057	27.21583282	10.40799644	5.071754345	3.174856483	4.498317338
clec-129	0.032616064	0	0	0	0	0	1087.8688
F18E3.11	85.48275997	103.1412739	132.4095756	51.5234563	38.29633513	57.82774308	2.174324214
21ur-14699	1.975601564	0.983018006	1.319022592	0	0	0	142588.0721
C54H2.4	0.154147256	0.131486485	0.088214887	0.112270354	0	0.05055504	2.295868354
tag-260	21.81351777	27.42709693	26.46714191	6.282428782	6.485242296	5.248625227	4.202182032
madf-4	0.356206949	0.354482251	0.349740839	0.133533679	0.142388825	0.192415544	2.264240635
M03C11.1	3.548284387	2.698125738	2.016716122	1.252405344	0.886183083	0.522180343	3.105540902
slc-17.1	7.252374058	5.776688506	4.745443807	3.302652224	2.492052851	2.193376077	2.225128417
F14F7.7	0.216081421	0.215035189	0.144268096	0.137706606	0.122365397	0	2.212320343
str-27	0.019532784	0.038876418	0	0	0.022122558	0	2.638322185
F53E4.2	0.329266927	0.109224223	0	0.139892425	0	0	3.13411157
rom-2	0.983269586	0.946943951	0.847078729	0.444703902	0.538856793	0.382293499	2.033373898
C37E2.7	0	0.140431144	0	0	0	0	4681.7048
fbxc-31	0.047851941	0.095240499	0.095845932	0	0	0.054928313	4.348420524
sra-11	0.082562453	0.020540675	0.013780833	0	0.02337727	0.023692959	2.482654895
comt-2	0.697804222	0.473471975	0.487070269	0.242565765	0.323314076	0.182044523	2.217264935
Y19D10B.8	0.017913486	0	0	0	0	0	597.7828667
F55H12.4	417.62232	577.4219547	464.7282638	88.80692437	95.02580545	91.2581355	5.306510403
C39D10.1	0.132973182	0.132329347	0	0	0	0	8843.750967
srh-99	0	0.019773351	0	0	0	0	659.7783667
W02D7.12	0.10476675	0.052129743	0.104922252	0	0	0	8727.2915
Y73B6BL.289	0.096036187	0	0	0	0	0	3201.8729
F49H6.3	0.040914825	0	0	0	0	0	1364.494167
T06E4.9	213.9393965	228.7974409	67.24147781	55.13054038	67.75850834	47.75225715	2.988598292
ncx-5	0.021049027	0.020947111	0.02108027	0	0	0	2102.546933
Y73B3A.18	30.71863779	29.21053812	31.19902519	9.798468215	8.023272317	6.636568299	3.725858633
Y116A8C.48	0.170031282	0	0.113522436	0	0.064191683	0.065058534	2.193743168
K12B6.4	0.406741498	0.30357909	0.226302896	0.086404145	0.153556576	0.07781511	2.947434615
Y40C7B.4	1.728651368	3.188814508	2.083090558	1.28973992	0.907294648	1.113135657	2.11486297
F56H9.9	0.089800071	0.089365273	0.23982229	0.114457439	0	0	3.66000181
ztf-29	5.36685948	7.921296259	7.985071363	2.228925531	2.071674622	3.760912839	2.638862844
F21A3.11	17.50216033	12.51617292	8.146357842	6.844877256	7.390180575	4.471628849	2.040163057
fbxa-22	0	0.039775295	0	0	0	0	1326.509833
C16C2.9	0.56445759	0.421293431	0.094215899	0	0	0.161982474	6.666360663
F33D11.16	5.620905094	4.52822488	5.718601175	2.558677584	3.03150402	2.304331318	2.009969621
wee-1.1	0	0.029343821	0.009843452	0	0	0	1306.575767
fbxb-33	0	0.023091027	0	0	0	0	770.3675667
K01D12.9	240.8797107	173.3418206	98.45904097	47.43116264	73.75741145	31.60425317	3.355396856
F33E2.5	3.315221802	4.78379653	8.126443986	1.992029808	2.386963354	3.071564919	2.177751269
Y7A9D.1	6.735779469	4.508323959	4.497184787	1.367569053	1.822822461	1.573743515	3.304123019
ceh-18	5.248102689	6.418413839	5.23745056	2.640446242	2.768618935	2.377971733	2.170782967
B0334.12	0.889020704	0.884716206	0.395706778	0	0.335630802	0.340163195	3.210166998
linc-31	0.117695412	0	0.029467526	0	0.049987566	0.016887534	2.20038451
C49H3.12	5.09097326	7.4860602	5.123895455	2.32436645	2.839952942	2.965525286	2.177277625
K03B8.8	1.955645992	5.525752731	10.2124325	1.780449048	2.412699538	3.20692574	2.391034258
srpr-2.1	1.318168936	1.933159156	11.76532861	0.442134922	2.750152059	1.114916156	3.486405499
C43H6.12	1.152434245	4.013990192	3.077719382	0.734435232	1.957846346	1.322856868	2.053265144
Y11D7A.19	0	0.042476087	0.056994803	0	0	0.048994699	2.029613402
srh-187	0	0.020238606	0	0	0	0	675.2868667
anr-5	3.324329554	3.969880409	3.906336139	1.525365483	1.807242781	1.526373309	2.305122161
T22F3.t1	0	0	0.192357461	0	0	0	6412.582033
ampd-1	55.13274309	66.41606816	46.89605618	21.32565264	25.23276051	30.46818026	2.186840414
Y26D4A.12	4.310403412	2.680958199	2.278311751	1.602404143	1.423888252	0.721558292	2.473330486
lipl-3	0.648777797	0.849521734	0.661139719	0.304654615	0.251377803	0.254772434	2.663327982
Y39A3B.3	0.288108561	0.541570105	0.726683743	0.040801957	0.108769241	0.257222169	3.825928678
nhr-275	0.354162719	0.151049108	0.258978826	0.042991331	0.03820188	0.038717762	6.372983505
F47B7.3	0	0.032611972	0.021879522	0	0	0	1816.716467
glb-3	1.567683832	1.448658114	1.046673798	0.856345534	0.475590206	0.514146799	2.200885203
F53A9.3	0.723095997	0.71959488	0.54312695	0.34561658	0.409484203	0.10375348	2.312170892
acp-7	1.536578994	2.993208491	5.806194012	0.520876051	0.610959144	1.576169885	3.816825003
F28F9.2	0.467905634	0.258688949	0.277688967	0.066264833	0.117765194	0.059677753	4.120851415
bbs-2	0.009670777	0.028871858	0.006456754	0	0.021905973	0	2.052332592
F48D6.5	0	0.149589697	0	0	0	0	4986.9899
R11H6.8	0.380620485	0	0.127061809	0	0	0	16923.07647
M03E7.2	24.79139035	15.44057551	8.107163251	5.588872988	4.520555792	3.097420959	3.660155909
